% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = 0, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = 1, localbirth = true, learnalg = r, lrate = .01, 

% Test Parameters:
%learnalg = [r, n]
% 	Parameters	Results
Timestep	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, 0, true, .334, .333, .001, 25, 0, 1, true, r, .01]
46000	n	0.023101877323212828	0.49129179218237956	0.49237338071769216	0.9768981226768049	0.9745018635033258	0.9317770311365806	0.125	0.125	0.24	520.0	418.0	62.0	
47000	n	0.02123937980957028	0.49267390912565256	0.4895558958439471	0.9787606201903994	0.975762491049586	0.9311944600682581	0.171	0.171	0.192	512.0	433.0	55.0	
48000	n	0.02324484761534452	0.4918724356924344	0.4925766995942015	0.9767551523846494	0.9799295400707961	0.9239167190680635	0.165	0.165	0.555	519.0	431.0	50.0	
49000	n	0.02117879933941172	0.49269815912671017	0.4950539009462984	0.9788212006606111	0.9808955569881758	0.9212288439240367	0.179	0.179	0.261	511.0	438.0	51.0	
50000	n	0.018813222511500874	0.49368794733915927	0.49517231324282307	0.9811867774885553	0.9842847548827901	0.9411626635860816	0.111	0.111	0.059	522.0	428.0	50.0	
51000	n	0.022594876043311875	0.4945190165510001	0.49551664139008356	0.9774051239567435	0.9832978434625033	0.9341215165648811	0.13	0.13	0.095	520.0	435.0	45.0	
52000	n	0.021802794186046002	0.4931405423757754	0.4958722313750653	0.9781972058139781	0.9815964896683395	0.9300453439901593	0.126	0.126	0.43	507.0	450.0	43.0	
53000	n	0.016868143271965223	0.4933469630812553	0.49428142765831373	0.9831318567280829	0.9841491843848602	0.9275807035740551	0.143	0.143	0.167	495.0	458.0	47.0	
54000	n	0.017929512101438068	0.4938402235463466	0.4937279149733123	0.9820704878985981	0.9830945950531765	0.9412483028052274	0.114	0.114	0.084	489.0	466.0	45.0	
55000	n	0.022677501020077633	0.49466290402893676	0.4987295290113986	0.9773224989799676	0.9804318436513885	0.9356338701096785	0.137	0.137	0.095	488.0	468.0	44.0	
56000	n	0.02907858001966375	0.49449596078384106	0.4943861339938049	0.9709214199803992	0.9728275113247498	0.9101210476349175	0.169	0.169	0.108	496.0	456.0	48.0	
57000	n	0.01884540057598799	0.4945653247640998	0.49474392859433625	0.9811545994240646	0.9827859180304999	0.9319872595640436	0.143	0.143	0.196	507.0	442.0	51.0	
58000	n	0.012829063697663136	0.4950688392234872	0.4952360676781479	0.9871709363024167	0.9884249749175068	0.94785409215065	0.064	0.064	0.006	508.0	449.0	43.0	
59000	n	0.008995701622785348	0.49506257785494634	0.4946590410622684	0.9910042983772775	0.9918900793097793	0.9604357642591117	0.034	0.034	0.0	514.0	450.0	36.0	
60000	n	0.009666976213943176	0.4953411912213822	0.48634182918695656	0.9903330237861409	0.9922381834522664	0.9666996952783867	0.041	0.041	0.152	515.0	453.0	32.0	
61000	n	0.014856048054484598	0.49378990956697044	0.4867557131509882	0.9851439519456212	0.9851780975305529	0.9569094456670282	0.081	0.081	0.381	502.0	465.0	33.0	
62000	n	0.01293263527447778	0.492339435239757	0.4828774888376966	0.9870673647256201	0.988448643873418	0.9425051998230959	0.075	0.075	0.483	498.0	472.0	30.0	
63000	n	0.023315037327454897	0.4917475128675561	0.4910985859304072	0.9766849626726432	0.9774244683860883	0.9109207275696206	0.158	0.158	0.13	500.0	472.0	28.0	
64000	n	0.02505173501755484	0.4904039995450669	0.4852834277490586	0.9749482649825166	0.977722305938441	0.9196335161089493	0.208	0.208	0.443	520.0	454.0	26.0	
65000	n	0.020801863085178566	0.4906534892430165	0.4811722903870136	0.9791981369148804	0.9808430874848092	0.9488401994270094	0.133	0.133	0.064	523.0	454.0	23.0	
66000	n	0.020138087144950894	0.487582053590427	0.4740201373431474	0.9798619128550636	0.979663753070786	0.950776863041609	0.126	0.126	0.662	514.0	465.0	21.0	
67000	n	0.023445785921921453	0.4875663365967422	0.4701200145917649	0.9765542140780482	0.9797802442612453	0.9340210648246069	0.177	0.177	0.333	523.0	454.0	23.0	
68000	n	0.0333553823447293	0.48671774552900987	0.4779612886013601	0.9666446176552903	0.9698509268453077	0.9256323185260117	0.245	0.245	1.168	528.0	443.0	29.0	
69000	n	0.023234490527911024	0.48565722177812193	0.48247692441685563	0.9767655094721476	0.9729333840667458	0.9329491209062885	0.14	0.14	0.293	523.0	452.0	25.0	
70000	n	0.02039457776410695	0.4876965572840061	0.488332505597081	0.9796054222358852	0.9816100977796411	0.9249088691854445	0.15	0.15	0.191	523.0	449.0	28.0	
71000	n	0.023217155022157567	0.48540579250100446	0.4957579226599269	0.9767828449779814	0.9744067424054622	0.9314062152703676	0.125	0.125	0.392	528.0	443.0	29.0	
72000	n	0.025814118175116692	0.48897750574687454	0.4943948019108949	0.9741858818250483	0.9717944599059734	0.9265287500040813	0.217	0.217	0.109	513.0	455.0	32.0	
73000	n	0.023252264240801932	0.4884179827972426	0.4877640228219961	0.9767477357593793	0.9771731718290549	0.9485500594670386	0.178	0.178	0.2	523.0	447.0	30.0	
74000	n	0.01691252608376943	0.48936395514347625	0.492374932132318	0.983087473916394	0.9805494461228911	0.9291353470211472	0.136	0.136	0.32	516.0	458.0	26.0	
75000	n	0.024869673767905602	0.48588726793044795	0.4937691055769281	0.9751303262322693	0.9740663622065858	0.9009975379306582	0.148	0.148	0.498	500.0	473.0	27.0	
76000	n	0.03152384628333298	0.4868093239261192	0.4921611811574263	0.9684761537168839	0.968568608478684	0.9351419357699918	0.206	0.206	0.628	511.0	462.0	27.0	
77000	n	0.027670071827263897	0.4869735880139018	0.4987576657925462	0.9723299281729401	0.9769732820222247	0.9318774205807622	0.176	0.176	0.206	511.0	462.0	27.0	
78000	n	0.018136459644997504	0.4886020470929486	0.5012723108431066	0.9818635403552112	0.982084032334184	0.9555378265036465	0.096	0.096	0.049	510.0	470.0	20.0	
79000	n	0.010151209680277681	0.48914676399588425	0.5015903885538833	0.9898487903199389	0.988547648448126	0.9698764147035727	0.046	0.046	0.09	507.0	477.0	16.0	
80000	n	0.013146094017895618	0.4890539898550114	0.5072858560929983	0.9868539059823458	0.9867389982050351	0.9574905183881474	0.085	0.085	0.138	497.0	488.0	15.0	
81000	n	0.01649623378300134	0.4887644498938462	0.5037855921384604	0.9835037662172141	0.9793392142642519	0.9413947675959979	0.127	0.127	0.252	478.0	505.0	17.0	
82000	n	0.01013376253091596	0.4893953367788082	0.5036192429809951	0.9898662374692568	0.9886713526079627	0.9712266877470236	0.055	0.055	0.023	470.0	514.0	16.0	
83000	n	0.006931478184928021	0.48951255211305406	0.5034063463350542	0.9930685218152663	0.9930320130218673	0.9786953084561544	0.021	0.021	0.0	465.0	518.0	17.0	
84000	n	0.008427043323656859	0.4894853813220579	0.5078685477129734	0.9915729566765757	0.9933107778194304	0.9767846793222696	0.033	0.033	0.153	462.0	523.0	15.0	
85000	n	0.01613674432084898	0.4803802151351095	0.5112860811128025	0.9838632556793984	0.9832663763780736	0.9529763473095757	0.139	0.139	2.189	473.0	515.0	12.0	
86000	n	0.017496016606339957	0.4818784905635801	0.5135432973353631	0.9825039833939139	0.9811436016630988	0.878335159486028	0.121	0.121	0.226	473.0	517.0	10.0	
87000	n	0.018288088721772445	0.4838110114895941	0.5109008643282198	0.9817119112785095	0.9802399043543943	0.8717736046335299	0.129	0.129	0.857	470.0	516.0	14.0	
88000	n	0.026591670068228008	0.48452804306159475	0.5103577251316663	0.9734083299320813	0.9711210697885194	0.9040632207184515	0.136	0.136	0.271	458.0	529.0	13.0	
89000	n	0.017915490330281288	0.4782815736414638	0.5127765779856883	0.9820845096699965	0.9809781207692566	0.9445946822284286	0.098	0.098	1.369	451.0	539.0	10.0	
90000	n	0.02307098470919651	0.476112610718752	0.5116150708960803	0.9769290152910589	0.9815147221019747	0.9297867615622383	0.13	0.13	1.31	452.0	537.0	11.0	
91000	n	0.025714895532842272	0.4785338036296347	0.5090277653287274	0.9742851044674181	0.9727636681860018	0.8846367211838729	0.176	0.176	0.676	453.0	533.0	14.0	
92000	n	0.01564382453043936	0.47796960128840554	0.4977355412568298	0.9843561754698358	0.9879982225708102	0.9278337999631633	0.077	0.077	0.27	452.0	535.0	13.0	
93000	n	0.015238553353074103	0.4809369309822284	0.4967291151487541	0.9847614466471474	0.9832709900495386	0.9325412324428375	0.113	0.113	0.143	450.0	541.0	9.0	
94000	n	0.015084769251363376	0.4815021650050715	0.4895133659238682	0.9849152307488632	0.984436354816536	0.9495272046669593	0.068	0.068	0.292	444.0	548.0	8.0	
95000	n	0.023142297087180574	0.4830699867058542	0.4895133659238682	0.9768577029130396	0.9759117998124508	0.9307748651169698	0.121	0.121	0.043	443.0	549.0	8.0	
96000	n	0.01278646070871394	0.481291454644648	0.48801527534156364	0.9872135392914647	0.9891415495695814	0.9476476283923211	0.085	0.085	0.41	448.0	545.0	7.0	
97000	n	0.017971296939332228	0.48132901986697946	0.4767969681273181	0.9820287030608067	0.978247733190288	0.9238121736173209	0.109	0.109	0.483	441.0	552.0	7.0	
98000	n	0.008904561043181167	0.4808375349328741	0.48089634812392457	0.9910954389569121	0.9897973777309109	0.935947353528344	0.033	0.033	0.108	435.0	561.0	4.0	
99000	n	0.005998224432558607	0.4810189518621277	0.48089634812392457	0.9940017755675356	0.9922677261773951	0.9474380799173456	0.022	0.022	0.096	436.0	560.0	4.0	
