% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = .1, localbirth = true, learnalg = r, lrate = .01, 

% Test Parameters:
%stayforage = [.1, .5, .9]
%learnalg = [r, n, b]
% 	Parameters		Results
Timestep	stayforage	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, .1, true, r, .01]
99000	.5	r	0.002983476054729348	0.4841535770054391	0.48994850755470987	0.9970165239090311	0.998413730899695	0.9757248171207049	0.11703030303030303	0.11703030303030303	0.30487878787878786	734.0	254.0	12.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, .5, true, n, .01]
0	.5	n	0.5	0.5	0.5	0.5	0.5	0.5	NaN	NaN	NaN	334.0	333.0	333.0	
1000	.5	n	0.040761755421960866	0.4940774582118436	0.5016288042451583	0.9592382445780105	0.9604410751080434	0.7536520285406194	0.18	0.18	1.32	337.0	341.0	322.0	
2000	.5	n	0.030500697116362753	0.4920604178495895	0.5013450792170626	0.9694993028835829	0.9684656567365147	0.8308630882680286	0.186	0.186	1.1505	331.0	354.0	315.0	
3000	.5	n	0.032577914512042186	0.4935575138465278	0.5006371186705525	0.9674220854879004	0.97297970257552	0.8251961639262893	0.18466666666666667	0.18466666666666667	0.8303333333333334	346.0	338.0	316.0	
4000	.5	n	0.023301705471068617	0.49377950711577906	0.5001400155117225	0.9766982945288869	0.9760252895989339	0.8263889187041662	0.1845	0.1845	0.7655	342.0	343.0	315.0	
5000	.5	n	0.022046800591189967	0.49240475692769864	0.4986512051229605	0.9779531994088067	0.9789880879149203	0.8348829001033065	0.1812	0.1812	0.7246	336.0	354.0	310.0	
6000	.5	n	0.019655188713046272	0.490542096138671	0.49758594594839584	0.9803448112869632	0.9782270014079111	0.8375356647520276	0.1775	0.1775	0.7558333333333334	334.0	340.0	326.0	
7000	.5	n	0.027772946619623526	0.4916468040272094	0.49937394358231585	0.9722270533804233	0.9743857843328505	0.8132666369652445	0.17942857142857144	0.17942857142857144	0.6735714285714286	336.0	345.0	319.0	
8000	.5	n	0.0327072897465664	0.4909948438758271	0.4973810033750492	0.9672927102535047	0.9724662427377643	0.8402783293205628	0.181875	0.181875	0.6595	338.0	341.0	321.0	
9000	.5	n	0.0252276597775112	0.49181398203984883	0.49605823989878617	0.9747723402225914	0.9740884113494677	0.8233483075915312	0.1827777777777778	0.1827777777777778	0.6417777777777778	330.0	355.0	315.0	
10000	.5	n	0.029790250769256524	0.491073068752162	0.4962916194098669	0.9702097492308498	0.9744350680442032	0.8446641029499191	0.1843	0.1843	0.642	336.0	363.0	301.0	
11000	.5	n	0.024493761608748315	0.49110193546502134	0.49619950401818974	0.9755062383914134	0.9766662247372632	0.8371789349249388	0.18281818181818182	0.18281818181818182	0.6299090909090909	323.0	374.0	303.0	
12000	.5	n	0.02773013629664533	0.4920649740438762	0.4968625265640026	0.9722698637035716	0.9723152055572033	0.8261424447867058	0.18458333333333332	0.1845	0.61925	316.0	387.0	296.0	
13000	.5	n	0.021701419622129018	0.4923090602989646	0.4967910899697734	0.978298580378098	0.9719258232352156	0.8230599389995216	0.18576923076923077	0.18576923076923077	0.6109230769230769	305.0	402.0	293.0	
14000	.5	n	0.02899838572545968	0.4919347222884022	0.49640477550513995	0.9710016142747351	0.9749686310239856	0.8407763884276823	0.18692857142857142	0.18692857142857142	0.612	311.0	386.0	303.0	
15000	.5	n	0.023850366275477944	0.4926764274304127	0.4966019558287475	0.9761496337246952	0.9779693806953881	0.8538412694935018	0.18573333333333333	0.18573333333333333	0.6031333333333333	316.0	385.0	299.0	
16000	.5	n	0.02897297115152786	0.49216645556476973	0.4964864438096799	0.9710270288486819	0.972287873677172	0.8281182336358325	0.1875	0.1875	0.6358125	306.0	397.0	297.0	
17000	.5	n	0.019559497560252246	0.4876962086544788	0.49531128831680865	0.9804405024399598	0.9755661606359343	0.8242289704253275	0.18623529411764705	0.18623529411764705	0.6614117647058824	290.0	415.0	295.0	
18000	.5	n	0.02102046768371618	0.48710099409881563	0.4940981678366472	0.9789795323165421	0.975119599118087	0.8548794303502921	0.18433333333333332	0.18433333333333332	0.6552777777777777	308.0	415.0	277.0	
19000	.5	n	0.028837686481649832	0.48487480571377956	0.4947753252601843	0.97116231351859	0.9758712984823763	0.8592723499025559	0.18278947368421053	0.18278947368421053	0.6714210526315789	320.0	422.0	258.0	
20000	.5	n	0.025979793737750025	0.4856127849828099	0.496830776756245	0.9740202062625007	0.9744649018222522	0.8702518967014832	0.18375	0.18375	0.6582	318.0	442.0	240.0	
21000	.5	n	0.02509639015031708	0.4866847396181489	0.492464474541071	0.9749036098498749	0.9758817788366274	0.8797768310200177	0.1834761904761905	0.1834761904761905	0.6485238095238095	327.0	437.0	236.0	
22000	.5	n	0.02481180811920878	0.48587278068814577	0.4928605010954974	0.9751881918809416	0.9752363019522444	0.8804945544102191	0.18227272727272728	0.18222727272727274	0.6564090909090909	328.0	454.0	217.0	
23000	.5	n	0.0206511270639171	0.4854158297805674	0.4937026300992838	0.9793488729362113	0.9735403013056699	0.8842110256848622	0.18243478260869564	0.18243478260869564	0.6547391304347826	330.0	452.0	218.0	
24000	.5	n	0.028932142947968417	0.48257153483977194	0.4936796164203665	0.9710678570521628	0.9719516670721488	0.8899134724994562	0.18333333333333332	0.18333333333333332	0.6611666666666667	326.0	450.0	224.0	
25000	.5	n	0.027771998896415854	0.48506777900790626	0.49525634034343274	0.9722280011037154	0.9733614824927777	0.8804190222864642	0.1826	0.1826	0.63996	338.0	443.0	219.0	
26000	.5	n	0.022138554318297594	0.485122133745598	0.4954274658954237	0.9778614456818584	0.9770697151217779	0.899759425500448	0.18126923076923077	0.18126923076923077	0.6369615384615385	351.0	447.0	202.0	
27000	.5	n	0.015692610022199592	0.4857295324964715	0.4934689883336359	0.9843073899779609	0.9821842410228481	0.9120046090786437	0.17903703703703705	0.17903703703703705	0.6289259259259259	340.0	451.0	209.0	
28000	.5	n	0.023281561424844485	0.48712620393240724	0.4921347753260584	0.9767184385753008	0.9742936174463586	0.8745240105965352	0.17946428571428572	0.17946428571428572	0.6213571428571428	325.0	471.0	204.0	
29000	.5	n	0.020241734369779094	0.4881623743208846	0.49244135424955593	0.9797582656303762	0.9760121295172711	0.8776530672505091	0.1793103448275862	0.1793103448275862	0.6198965517241379	319.0	470.0	211.0	
30000	.5	n	0.021682141338651286	0.4868596996298967	0.49259110318725235	0.978317858661448	0.9795499928834208	0.887712014023316	0.17846666666666666	0.17846666666666666	0.6322666666666666	326.0	465.0	209.0	
31000	.5	n	0.026667405415883368	0.4852593019487669	0.49154225975826354	0.9733325945842386	0.9759450659866471	0.8971905521403364	0.1783225806451613	0.1783225806451613	0.6439354838709678	339.0	468.0	193.0	
32000	.5	n	0.016728725139359687	0.4849699019581043	0.4901338710021975	0.9832712748607532	0.9842332204085537	0.9042853066785455	0.1765	0.1765	0.6408125	355.0	457.0	188.0	
33000	.5	n	0.019366822172366904	0.4862265774514499	0.4901993941554574	0.980633177827767	0.974918899290443	0.9125235611517027	0.17524242424242426	0.1752121212121212	0.6374242424242424	355.0	452.0	192.0	
34000	.5	n	0.01669825227466506	0.4861520999611154	0.4920226791254152	0.9833017477254974	0.9803085466678905	0.9115470804824497	0.1741470588235294	0.1741470588235294	0.639	347.0	466.0	187.0	
35000	.5	n	0.01772464710148483	0.48540806033214656	0.4911090264374455	0.982275352898671	0.9822693421170315	0.9136863637811582	0.1732857142857143	0.1732857142857143	0.6356571428571428	365.0	455.0	180.0	
36000	.5	n	0.023283404530713647	0.4864588871760779	0.49070332771111075	0.9767165954694154	0.97440832554179	0.9100400826325662	0.17272222222222222	0.17272222222222222	0.6312777777777778	358.0	461.0	181.0	
37000	.5	n	0.01770069018441712	0.4851788148581851	0.49182628354019436	0.9822993098157256	0.9807801529892335	0.9110741747901794	0.17172972972972972	0.17172972972972972	0.6328378378378379	360.0	465.0	175.0	
38000	.5	n	0.025607453183824208	0.4846764515090459	0.49386930338404816	0.9743925468163913	0.9779293798472728	0.8939392526664207	0.17189473684210527	0.17189473684210527	0.6263947368421052	349.0	478.0	173.0	
39000	.5	n	0.027176479390298817	0.48490666147385564	0.49208844082473585	0.9728235206099748	0.9777654712283029	0.8840350407282184	0.17235897435897435	0.17235897435897435	0.6341794871794871	351.0	481.0	168.0	
40000	.5	n	0.027785881140341865	0.48595376699818815	0.4928228572050751	0.9722141188599195	0.9787257267437052	0.8919055297061192	0.172575	0.172575	0.626875	344.0	479.0	177.0	
41000	.5	n	0.020824413938133307	0.4858352147509208	0.49349264528971604	0.9791755860621203	0.9767830206522023	0.8973264271713588	0.17214634146341462	0.17214634146341462	0.6240731707317073	355.0	483.0	162.0	
42000	.5	n	0.024211685949120296	0.48528366288643815	0.49387111502434167	0.975788314051195	0.9782266570196653	0.8967690332980813	0.17176190476190475	0.17176190476190475	0.633547619047619	357.0	478.0	165.0	
43000	.5	n	0.020453676337278837	0.4849280884032099	0.49576044331958585	0.9795463236630588	0.9828561762942704	0.9143385583449452	0.17065116279069767	0.17065116279069767	0.6329069767441861	363.0	484.0	153.0	
44000	.5	n	0.01774518361540757	0.48436618009070526	0.4947023865664921	0.9822548163849232	0.9750061800616928	0.8945508280261146	0.17047727272727273	0.17047727272727273	0.6379772727272728	349.0	498.0	153.0	
45000	.5	n	0.015469056752482967	0.48490651005628244	0.4953068273447395	0.9845309432478835	0.9802540003050347	0.9077560203823052	0.16948888888888888	0.16948888888888888	0.6389333333333334	343.0	504.0	153.0	
46000	.5	n	0.018720592455179	0.48459389152868076	0.4959626082785192	0.9812794075452461	0.9777554825583196	0.9015479827962096	0.16834782608695653	0.16834782608695653	0.6375434782608695	344.0	511.0	145.0	
47000	.5	n	0.014006078254083806	0.48512213186330005	0.4949413205139872	0.9859939217463155	0.9868732652759623	0.91738736418198	0.16672340425531915	0.16672340425531915	0.6286382978723404	353.0	512.0	135.0	
48000	.5	n	0.019463516806394292	0.4861520973559428	0.4942392097767545	0.9805364831940031	0.980058200079564	0.9036243449822613	0.16627083333333334	0.16627083333333334	0.6180416666666667	361.0	506.0	133.0	
49000	.5	n	0.024745942701913437	0.4845447247424989	0.49802672538982556	0.9752540572984618	0.9737513071749013	0.8983059648370018	0.16673469387755102	0.16673469387755102	0.6150204081632653	368.0	494.0	138.0	
50000	.5	n	0.016336576524305355	0.48630871783661445	0.5009076313365404	0.9836634234760944	0.9787052679384888	0.9142815469909443	0.16566	0.16566	0.60926	359.0	514.0	127.0	
51000	.5	n	0.017420263604418066	0.48738861345935236	0.4983407935038909	0.9825797363959606	0.9772246958360337	0.9167126532015702	0.1654313725490196	0.1654313725490196	0.6014705882352941	352.0	529.0	119.0	
52000	.5	n	0.022017729413761497	0.48693476532688845	0.5007593267578492	0.9779822705866041	0.9804162141789494	0.888791659378883	0.16526923076923078	0.16526923076923078	0.5969807692307693	351.0	522.0	127.0	
53000	.5	n	0.023695175362436944	0.4863137328670847	0.49987458188877476	0.9763048246379494	0.9774760183809835	0.9079952051283833	0.1650754716981132	0.1650754716981132	0.6034716981132076	351.0	529.0	120.0	
54000	.5	n	0.01834028872370367	0.4869235136235838	0.4989344794714074	0.9816597112767036	0.9819629491132305	0.9209305563982108	0.1640925925925926	0.1640925925925926	0.598574074074074	344.0	552.0	104.0	
55000	.5	n	0.01979968264304068	0.4837088933842063	0.500517257377733	0.980200317357334	0.9807353331527051	0.922477186657412	0.1634	0.1634	0.6122909090909091	340.0	553.0	107.0	
56000	.5	n	0.015190792306289988	0.4851774703935422	0.49842781200357444	0.9848092076941292	0.9843298491275551	0.944519491153631	0.16251785714285713	0.16251785714285713	0.6029821428571429	342.0	557.0	101.0	
57000	.5	n	0.013871259249195259	0.487738206214425	0.4979495207855992	0.9861287407511861	0.9877970029393336	0.9485880114654499	0.1613859649122807	0.1613859649122807	0.596421052631579	350.0	551.0	99.0	
58000	.5	n	0.017568297122580158	0.48676663830048983	0.49751006720764374	0.9824317028777704	0.9818868192457129	0.9329399207537132	0.16067241379310346	0.16067241379310346	0.5992586206896552	340.0	561.0	99.0	
59000	.5	n	0.01383198670419358	0.48697858539884686	0.5002493794360471	0.9861680132961832	0.9875808980510778	0.9500041936462825	0.1588813559322034	0.1588813559322034	0.5921016949152542	343.0	561.0	96.0	
60000	.5	n	0.021543888493928826	0.4809675996899672	0.5012037507981101	0.9784561115064496	0.9751686899935732	0.9377444469222411	0.15888333333333332	0.15888333333333332	0.6099333333333333	347.0	565.0	88.0	
61000	.5	n	0.021887398684675593	0.48223887358459006	0.5018607651711711	0.9781126013156726	0.9785848982000857	0.9187570008130453	0.15824590163934427	0.15824590163934427	0.6022786885245902	351.0	555.0	94.0	
62000	.5	n	0.023342494257590066	0.4827725594901495	0.5014925104425648	0.97665750574274	0.9807592085671211	0.9373792404701635	0.15825806451612903	0.15825806451612903	0.605225806451613	366.0	540.0	94.0	
63000	.5	n	0.014462430098907976	0.4835694162211127	0.499105405395288	0.9855375699013901	0.9872740991725261	0.9508506616157885	0.15704761904761905	0.15704761904761905	0.5984444444444444	365.0	550.0	85.0	
64000	.5	n	0.011408205394860354	0.4843472486982614	0.5007779174901394	0.9885917946054467	0.9860959198874291	0.9593463988166646	0.155171875	0.155171875	0.59071875	363.0	561.0	76.0	
65000	.5	n	0.021021523095852524	0.4840450989256438	0.4941738847208808	0.9789784769044069	0.9778055682141675	0.9576779582248965	0.15452307692307693	0.15452307692307693	0.5848153846153846	370.0	556.0	74.0	
66000	.5	n	0.01652260010463743	0.4839842724409639	0.4896904134963008	0.983477399895603	0.984008479638462	0.947911597235936	0.15398484848484847	0.15398484848484847	0.578	388.0	546.0	66.0	
67000	.5	n	0.009142131101888896	0.4844227533865379	0.4878568317462803	0.9908578688983568	0.9909327822224807	0.9668083134778048	0.1521044776119403	0.1521044776119403	0.5707313432835821	396.0	550.0	54.0	
68000	.5	n	0.012237138860159842	0.4850605751237941	0.4916315904635854	0.9877628611401309	0.9896872186150816	0.9517018329873427	0.15075	0.15075	0.5631911764705883	398.0	551.0	51.0	
69000	.5	n	0.018605214899245194	0.48598571563738713	0.4936436142968478	0.9813947851010021	0.983174441848257	0.9523967869075629	0.15015942028985507	0.15015942028985507	0.5568260869565217	410.0	547.0	43.0	
70000	.5	n	0.024616413400017023	0.488877765473995	0.494944118624648	0.9753835866002043	0.978499003524958	0.9528058064710286	0.14991428571428572	0.14991428571428572	0.5490142857142857	427.0	530.0	43.0	
71000	.5	n	0.03530467478279126	0.4906182744395976	0.4949428839683765	0.9646953252174354	0.9641075677194343	0.9212793903560196	0.15076056338028168	0.15076056338028168	0.5417183098591549	435.0	521.0	44.0	
72000	.5	n	0.02786381381897358	0.49060536758168083	0.4926676686184517	0.9721361861812806	0.980299299541551	0.9342103868975626	0.1505138888888889	0.1505138888888889	0.5360972222222222	440.0	513.0	47.0	
73000	.5	n	0.029996194145000755	0.4886833384708482	0.4957794750472799	0.9700038058552243	0.9715744054328234	0.9573692135409867	0.15034246575342466	0.15034246575342466	0.5359041095890411	433.0	519.0	48.0	
74000	.5	n	0.01600645924193361	0.49017238589422496	0.4943441158132612	0.9839935407582941	0.9845596703299473	0.9667609998499204	0.1494054054054054	0.1494054054054054	0.5291081081081082	438.0	517.0	45.0	
75000	.5	n	0.016718840723854687	0.4903298720722691	0.4936848525713494	0.9832811592763416	0.9824256746358735	0.9717104702023289	0.14881333333333333	0.14881333333333333	0.5242666666666667	437.0	527.0	36.0	
76000	.5	n	0.00990958878623759	0.4912657970263392	0.4934234394316667	0.9900904112139446	0.9894477667817244	0.9679305333464451	0.1475657894736842	0.1475657894736842	0.5183947368421052	443.0	530.0	27.0	
77000	.5	n	0.006698071561503287	0.4913217988404294	0.4942783356285028	0.9933019284386972	0.9927958521857907	0.9797747082391081	0.14583116883116884	0.14583116883116884	0.512012987012987	447.0	529.0	24.0	
78000	.5	n	0.005120702012948314	0.49158384807092315	0.497209288561104	0.9948792979872146	0.9945714889620961	0.9838203887321514	0.14405128205128206	0.14405128205128206	0.5054487179487179	447.0	532.0	21.0	
79000	.5	n	0.004135778518106067	0.4919015072300665	0.497209288561104	0.995864221482051	0.9958064826021211	0.9844605905372406	0.14226582278481012	0.14226582278481012	0.4990506329113924	447.0	532.0	21.0	
80000	.5	n	0.0043467403115070285	0.4920058347538318	0.49691552946227285	0.9956532596886974	0.9961731671476219	0.9870939436694194	0.1405375	0.1405375	0.4928125	447.0	534.0	19.0	
81000	.5	n	0.003933140525933191	0.49203566372863095	0.49633719123644904	0.996066859474254	0.9963014294670559	0.9906807521897485	0.13890123456790124	0.13890123456790124	0.48691358024691356	448.0	536.0	16.0	
82000	.5	n	0.017478594822951166	0.4929013957470468	0.49287989058067017	0.9825214051772828	0.9831024500185037	0.9824909007551887	0.1389268292682927	0.1389268292682927	0.4817560975609756	445.0	544.0	11.0	
83000	.5	n	0.010347614727339732	0.4921171010230023	0.49733383591158253	0.989652385272875	0.9896233362562072	0.9836428820876213	0.13862650602409637	0.13862650602409637	0.47993975903614455	441.0	549.0	10.0	
84000	.5	n	0.006464181262980481	0.4919317603528311	0.49733383591158253	0.9935358187372452	0.9935627954281132	0.9888583965542621	0.13702380952380952	0.13702380952380952	0.474297619047619	442.0	548.0	10.0	
85000	.5	n	0.006191735407488085	0.49165921736186624	0.49733383591158253	0.9938082645927336	0.9951809379010865	0.9903116727165845	0.13552941176470587	0.13552941176470587	0.46941176470588236	442.0	548.0	10.0	
86000	.5	n	0.004972093667989115	0.49173126144128587	0.49884396943792925	0.9950279063322206	0.9951807684522567	0.9896414728428016	0.1342093023255814	0.1342093023255814	0.46430232558139534	440.0	551.0	9.0	
87000	.5	n	0.003964455105697965	0.4917304740793398	0.49884396943792925	0.9960355448945389	0.9965785309028968	0.9914035384789249	0.13267816091954024	0.13267816091954024	0.4589655172413793	441.0	550.0	9.0	
88000	.5	n	0.002926141492226215	0.4917304740793398	0.4989456613412861	0.9970738585080025	0.9971265664046738	0.9922977262944848	0.13117045454545453	0.13117045454545453	0.4538409090909091	441.0	550.0	9.0	
89000	.5	n	0.003812049454596036	0.4919987509096586	0.4986444217245107	0.9961879505456266	0.9955348786778148	0.990698902406792	0.12982022471910112	0.12982022471910112	0.4487415730337079	443.0	550.0	7.0	
90000	.5	n	0.002578006045019494	0.4919845026329907	0.4986444217245107	0.9974219939552195	0.9973460986935571	0.991905655825547	0.12841111111111111	0.12841111111111111	0.44375555555555557	444.0	549.0	7.0	
91000	.5	n	0.003234403848783858	0.4919845026329907	0.5002360966261622	0.9967655961514628	0.9977593686655599	0.9939352457739083	0.127021978021978	0.127021978021978	0.4388791208791209	446.0	549.0	5.0	
92000	.5	n	0.002053811638116523	0.49206822792393196	0.5002360966261622	0.9979461883621314	0.9975708729323072	0.9947828685164147	0.12566304347826088	0.12566304347826088	0.4341086956521739	445.0	550.0	5.0	
93000	.5	n	0.002335352439744661	0.49254217045897375	0.5002951207827028	0.9976646475604736	0.9978767735110413	0.9948853401517043	0.12437634408602151	0.12437634408602151	0.42955913978494625	447.0	549.0	4.0	
94000	.5	n	0.0018587728172295842	0.49255573014904835	0.5002951207827028	0.9981412271829734	0.9976351943505408	0.9945105940975011	0.12306382978723404	0.12306382978723404	0.42498936170212764	446.0	550.0	4.0	
95000	.5	n	0.021742097313072833	0.4932403824986305	0.5002951207827028	0.9782579026871229	0.9790627391367215	0.9899683066960834	0.1230842105263158	0.1230842105263158	0.42238947368421054	438.0	558.0	4.0	
96000	.5	n	0.005614377740359457	0.49339669663221647	0.5002951207827028	0.9943856222598356	0.9943173723203713	0.9921804489822036	0.122	0.122	0.4181458333333333	438.0	558.0	4.0	
97000	.5	n	0.004550042276568229	0.49353700694290786	0.4997041056144487	0.9954499577236479	0.9955302776925472	0.9914544106816091	0.12080412371134021	0.12080412371134021	0.41385567010309277	438.0	559.0	3.0	
98000	.5	n	0.003150048707592548	0.49353700694290786	0.4997041056144487	0.9968499512926227	0.9968178627801559	0.9926060420047781	0.11957142857142856	0.11957142857142856	0.4096326530612245	438.0	559.0	3.0	
99000	.5	n	0.0026402166923056593	0.49353700694290786	0.4997041056144487	0.9973597833079438	0.9973445119269265	0.99351587594388	0.11836363636363637	0.11836363636363637	0.4054949494949495	438.0	559.0	3.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, .5, true, b, .01]
0	.5	b	0.5	0.5	0.5	0.5	0.5	0.5	NaN	NaN	NaN	334.0	333.0	333.0	
1000	.5	b	0.0	0.47103658536585363	0.4803030303030303	1.0	1.0	1.0	0.169	0.169	0.781	342.0	328.0	330.0	
2000	.5	b	0.0	0.4513677811550152	0.46615384615384614	1.0	1.0	1.0	0.1685	0.1685	0.773	346.0	329.0	325.0	
3000	.5	b	0.0	0.443217665615142	0.46044303797468356	1.0	0.998422712933754	1.0	0.16233333333333333	0.16233333333333333	0.8626666666666667	367.0	317.0	316.0	
4000	.5	b	0.0	0.4217252396166134	0.44516129032258067	1.0	1.0	1.0	0.1585	0.1585	0.929	377.0	313.0	310.0	
5000	.5	b	0.0	0.4076923076923077	0.4336569579288026	1.0	1.0	1.0	0.1562	0.1562	0.921	366.0	325.0	309.0	
6000	.5	b	0.0013440860215053765	0.37697160883280756	0.41639871382636656	0.9986559139784946	1.0	1.0	0.15566666666666668	0.15566666666666668	0.931	372.0	317.0	311.0	
7000	.5	b	0.0	0.3785488958990536	0.4233226837060703	1.0	0.998422712933754	1.0	0.14985714285714286	0.14985714285714286	0.8327142857142857	370.0	317.0	313.0	
8000	.5	b	0.0	0.3643533123028391	0.41304347826086957	1.0	1.0	1.0	0.154125	0.154125	1.037875	361.0	317.0	322.0	
9000	.5	b	0.0	0.3652597402597403	0.4148606811145511	1.0	1.0	1.0	0.15355555555555556	0.15355555555555556	0.9837777777777778	369.0	308.0	323.0	
10000	.5	b	0.0	0.3546712802768166	0.4114114114114114	1.0	1.0	1.0	0.1523	0.1523	1.0727	378.0	289.0	333.0	
11000	.5	b	0.0	0.3617021276595745	0.41540785498489424	1.0	1.0	1.0	0.1511818181818182	0.1511818181818182	1.0222727272727272	387.0	282.0	331.0	
12000	.5	b	0.0013054830287206266	0.34574468085106386	0.4298507462686567	0.9986945169712794	1.0	1.0	0.14816666666666667	0.14816666666666667	0.98725	383.0	282.0	335.0	
13000	.5	b	0.0	0.33156028368794327	0.4064516129032258	1.0	1.0	1.0	0.14992307692307694	0.14992307692307694	1.0296153846153846	408.0	282.0	310.0	
14000	.5	b	0.0	0.32051282051282054	0.41770186335403725	1.0	0.9981684981684982	0.9984472049689441	0.14885714285714285	0.14885714285714285	1.0600714285714286	405.0	273.0	322.0	
15000	.5	b	0.0012315270935960591	0.3215547703180212	0.4180064308681672	0.9987684729064039	1.0	1.0	0.14733333333333334	0.14733333333333334	1.0783333333333334	406.0	283.0	311.0	
16000	.5	b	0.0012658227848101266	0.33053691275167785	0.41368078175895767	0.9987341772151899	1.0	1.0	0.1478125	0.1478125	1.1161875	395.0	298.0	307.0	
17000	.5	b	0.0	0.3344370860927152	0.4239864864864865	1.0	1.0	1.0	0.14458823529411766	0.14458823529411766	1.0769411764705883	402.0	302.0	296.0	
18000	.5	b	0.0	0.36073825503355705	0.4092465753424658	1.0	1.0	1.0	0.14283333333333334	0.14283333333333334	1.0355555555555556	410.0	298.0	292.0	
19000	.5	b	0.0	0.3811188811188811	0.4180327868852459	1.0	1.0	1.0	0.1403684210526316	0.1403684210526316	0.9923157894736843	409.0	286.0	305.0	
20000	.5	b	0.0	0.3835616438356164	0.41774193548387095	1.0	1.0	1.0	0.13925	0.13925	1.0093	398.0	292.0	310.0	
21000	.5	b	0.0	0.3993055555555556	0.45408163265306123	1.0	1.0	1.0	0.14014285714285715	0.14014285714285715	0.976	418.0	288.0	294.0	
22000	.5	b	0.0	0.41459074733096085	0.46271186440677964	1.0	1.0	1.0	0.1394090909090909	0.1394090909090909	0.9527272727272728	424.0	281.0	295.0	
23000	.5	b	0.0	0.3824626865671642	0.48231511254019294	1.0	1.0	1.0	0.13678260869565217	0.13678260869565217	0.9246521739130434	421.0	268.0	311.0	
24000	.5	b	0.0	0.38619402985074625	0.47791798107255523	1.0	1.0	1.0	0.138	0.138	0.9093333333333333	415.0	268.0	317.0	
25000	.5	b	0.0	0.35239852398523985	0.473421926910299	1.0	1.0	1.0	0.13828	0.13828	0.9056	428.0	271.0	301.0	
26000	.5	b	0.0	0.35239852398523985	0.47249190938511326	1.0	1.0	1.0	0.13515384615384615	0.13515384615384615	0.875	420.0	271.0	309.0	
27000	.5	b	0.00117096018735363	0.35902255639097747	0.46254071661237783	0.9988290398126464	1.0	1.0	0.13714814814814816	0.13714814814814816	0.8586666666666667	427.0	266.0	307.0	
28000	.5	b	0.0	0.3669201520912547	0.45483870967741935	1.0	1.0	1.0	0.13632142857142857	0.13632142857142857	0.8536071428571429	427.0	263.0	310.0	
29000	.5	b	0.0	0.3702290076335878	0.4546925566343042	1.0	1.0	1.0	0.13220689655172413	0.13220689655172413	0.8261379310344827	429.0	262.0	309.0	
30000	.5	b	0.0	0.38235294117647056	0.4570063694267516	1.0	1.0	1.0	0.1307	0.1307	0.8051333333333334	431.0	255.0	314.0	
31000	.5	b	0.0	0.3858267716535433	0.4563106796116505	1.0	1.0	1.0	0.12761290322580646	0.12761290322580646	0.7833548387096774	437.0	254.0	309.0	
32000	.5	b	0.0011363636363636363	0.37755102040816324	0.5158730158730159	0.9988636363636364	1.0	1.0	0.1268125	0.1268125	0.78390625	440.0	245.0	315.0	
33000	.5	b	0.0	0.386046511627907	0.5108359133126935	1.0	1.0	1.0	0.12515151515151515	0.12515151515151515	0.7606666666666667	462.0	215.0	323.0	
34000	.5	b	0.0	0.38349514563106796	0.5076219512195121	1.0	1.0	1.0	0.12405882352941176	0.12405882352941176	0.7724705882352941	466.0	206.0	328.0	
35000	.5	b	0.0	0.3775	0.521021021021021	1.0	1.0	1.0	0.1232	0.1232	0.7722857142857142	467.0	200.0	333.0	
36000	.5	b	0.0	0.36486486486486486	0.5164670658682635	1.0	1.0	1.0	0.12161111111111111	0.12161111111111111	0.7541944444444444	481.0	185.0	334.0	
37000	.5	b	0.0	0.34269662921348315	0.5044642857142857	1.0	1.0	0.9985119047619048	0.11983783783783784	0.11983783783783784	0.7602702702702703	486.0	178.0	336.0	
38000	.5	b	0.0	0.3532608695652174	0.48502994011976047	1.0	1.0	1.0	0.11884210526315789	0.11884210526315789	0.7425	482.0	184.0	334.0	
39000	.5	b	0.0	0.358695652173913	0.481981981981982	1.0	1.0	1.0	0.11615384615384615	0.11615384615384615	0.7234615384615385	483.0	184.0	333.0	
40000	.5	b	0.0	0.3125	0.47941176470588237	1.0	1.0	1.0	0.114525	0.114525	0.711375	476.0	184.0	340.0	
41000	.5	b	0.0	0.2907608695652174	0.49550898203592814	1.0	1.0	1.0	0.11436585365853659	0.11436585365853659	0.7124146341463414	482.0	184.0	334.0	
42000	.5	b	9.689922480620155E-4	0.28488372093023256	0.5144230769230769	0.999031007751938	1.0	1.0	0.11464285714285714	0.11464285714285714	0.699	516.0	172.0	312.0	
