% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .001, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = 1, localbirth = true, learnalg = r, lrate = .01, 

% Test Parameters:
%fleeforage = [0, .001, .01, .1, 1]
%learnalg = [r, n, b]
% 	Parameters		Results
Timestep	fleeforage	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, 0, 1, true, r, .01]
84000	0	b	0.0	0.5	0.6754032258064516	1.0	1.0	1.0	0.05242857142857143	0.05242857142857143	0.6637142857142857	6.0	2.0	992.0	
85000	0	b	0.0	0.5	0.6754032258064516	1.0	1.0	1.0	0.051811764705882356	0.051811764705882356	0.6559058823529412	6.0	2.0	992.0	
86000	0	b	0.0	0.5	0.6466733870967742	1.0	1.0	1.0	0.05212790697674419	0.05212790697674419	0.700046511627907	6.0	2.0	992.0	
87000	0	b	0.0	0.5	0.6466733870967742	1.0	1.0	1.0	0.05152873563218391	0.05152873563218391	0.692	6.0	2.0	992.0	
88000	0	b	0.0	0.5	0.6466733870967742	1.0	1.0	1.0	0.05094318181818182	0.05094318181818182	0.6841363636363637	6.0	2.0	992.0	
89000	0	b	0.0	0.5	0.6330645161290323	1.0	1.0	1.0	0.050808988764044945	0.050808988764044945	0.6966853932584269	6.0	2.0	992.0	
90000	0	b	0.0	0.5	0.6335685483870968	1.0	1.0	0.9994959677419355	0.05124444444444445	0.05124444444444445	0.7377444444444444	6.0	2.0	992.0	
91000	0	b	0.0	0.5	0.6144153225806451	1.0	1.0	1.0	0.052252747252747256	0.052252747252747256	0.7296373626373627	6.0	2.0	992.0	
92000	0	b	0.0	0.5	0.6063508064516129	1.0	1.0	0.9994959677419355	0.05281521739130435	0.05281521739130435	0.7218478260869565	6.0	2.0	992.0	
93000	0	b	0.0	0.25	0.7210473313192346	1.0	1.0	1.0	0.05319354838709677	0.05319354838709677	0.7720537634408602	5.0	2.0	993.0	
94000	0	b	0.0	0.5	0.7137826961770624	1.0	1.0	1.0	0.05342553191489362	0.05342553191489362	0.7638404255319149	5.0	1.0	994.0	
95000	0	b	0.0	0.5	0.7137826961770624	1.0	1.0	1.0	0.05288421052631579	0.05288421052631579	0.7558	5.0	1.0	994.0	
96000	0	b	0.0	0.5	0.7137826961770624	1.0	1.0	1.0	0.05238541666666666	0.05238541666666666	0.7479270833333334	5.0	1.0	994.0	
97000	0	b	0.0	0.0	0.7228370221327968	1.0	1.0	1.0	0.051917525773195874	0.051917525773195874	0.7504020618556702	5.0	1.0	994.0	
98000	0	b	0.0	0.0	0.721830985915493	1.0	1.0	1.0	0.05144897959183673	0.05144897959183673	0.7579285714285714	5.0	1.0	994.0	
99000	0	b	0.0	0.0	0.721830985915493	1.0	1.0	1.0	0.05092929292929293	0.05092929292929293	0.7502727272727273	5.0	1.0	994.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, .001, 1, true, r, .01]
0	.001	r	0.5	0.5	0.5	0.5	0.5	0.5	NaN	NaN	NaN	334.0	333.0	333.0	
1000	.001	r	0.007549273416340462	0.49595306383465143	0.4998251419987693	0.9924507265834507	0.9911690080771546	0.866580292497486	0.169	0.169	0.829	333.0	341.0	326.0	
2000	.001	r	0.010315246147885005	0.49371076800341235	0.4975901261458427	0.9896847538511612	0.9885827915136202	0.8739722505286902	0.172	0.172	0.8525	333.0	347.0	320.0	
3000	.001	r	0.01198738032106166	0.49210455256092933	0.4957742721615984	0.9880126196772836	0.9858102259054262	0.8935884251491634	0.17066666666666666	0.17066666666666666	0.8623333333333333	322.0	370.0	308.0	
4000	.001	r	0.008730206289969173	0.4902759526088319	0.49577967486788876	0.9912697937078294	0.984016130198891	0.8871733932546355	0.16575	0.16575	0.786	325.0	364.0	311.0	
5000	.001	r	0.0143746052382032	0.49143890577327276	0.4958569151788767	0.985625394759124	0.9833328996631218	0.8890330365424167	0.1616	0.1616	0.7004	330.0	363.0	307.0	
6000	.001	r	0.013755452138714522	0.4923898869984515	0.4962644435468922	0.9862445478582467	0.9908815788043294	0.9065044010246284	0.15683333333333332	0.15683333333333332	0.6418333333333334	343.0	361.0	296.0	
7000	.001	r	0.020485978327199516	0.49005733546430946	0.49716638741556796	0.9795140216692757	0.9857699282325417	0.8754592846073987	0.16042857142857142	0.16042857142857142	0.6772857142857143	332.0	369.0	299.0	
8000	.001	r	0.011664425710127147	0.4903685913699119	0.49748232405225296	0.9883355742860319	0.9894028787635364	0.8927555705049023	0.15975	0.15975	0.652875	331.0	382.0	287.0	
9000	.001	r	0.014195441326744059	0.48980073100503424	0.4965884812815036	0.9858045586690491	0.9850249745020991	0.9103956136886066	0.15788888888888888	0.15788888888888888	0.6394444444444445	341.0	385.0	274.0	
10000	.001	r	0.008404966652664601	0.490251583562188	0.49520706124351727	0.9915950333426153	0.9936498679168392	0.9449532947177973	0.1543	0.1542	0.66	347.0	390.0	262.0	
11000	.001	r	0.010779633434033088	0.49041413382800947	0.49545172028376316	0.9892203665611041	0.9878194053537774	0.9364135602432966	0.1511818181818182	0.1511818181818182	0.6200909090909091	366.0	372.0	262.0	
12000	.001	r	0.01388385023688184	0.49033991766988305	0.49547382375667504	0.9861161497579322	0.9904087644110003	0.887771690589876	0.15358333333333332	0.15358333333333332	0.6196666666666667	363.0	380.0	257.0	
13000	.001	r	0.01325788472733873	0.4892184437913213	0.4941998377650461	0.9867421152672667	0.9874647413950547	0.9251407905975844	0.153	0.153	0.6037692307692307	377.0	367.0	256.0	
14000	.001	r	0.005272215678828646	0.4904101781809051	0.4950327000933542	0.9947277843154433	0.9932948814164796	0.9292310411343928	0.15185714285714286	0.15185714285714286	0.5667142857142857	393.0	359.0	248.0	
15000	.001	r	0.007117558989105855	0.4880374645496079	0.4956692620726562	0.9928824410049222	0.9885399876591945	0.9186036352803647	0.14926666666666666	0.14926666666666666	0.5766666666666667	407.0	362.0	231.0	
16000	.001	r	0.008641900586052029	0.489526621856859	0.49568116188588085	0.9913580994076234	0.9910268138730893	0.9020567794808437	0.151	0.151	0.5583125	404.0	359.0	237.0	
17000	.001	r	0.009631262084833744	0.489607736561458	0.49518837376116304	0.9903687379087175	0.9920376605284471	0.9026783068314013	0.15	0.15	0.5445294117647059	415.0	363.0	222.0	
18000	.001	r	0.012487744505435527	0.4890646007548388	0.4949564223957502	0.9875122554878498	0.9928580463735744	0.9176586054050035	0.14894444444444443	0.14894444444444443	0.536	427.0	363.0	210.0	
19000	.001	r	0.007067691642504008	0.4911890326634329	0.49699591741794324	0.992932308350488	0.9912973214926574	0.9422331059401702	0.14868421052631578	0.14868421052631578	0.5373157894736842	429.0	372.0	199.0	
20000	.001	r	0.02204277227296318	0.49211832255230553	0.4967165218295531	0.9779572277199218	0.9794806066365842	0.921996073289572	0.14925	0.14925	0.5181	440.0	376.0	184.0	
21000	.001	r	0.011320047930041242	0.491944844439336	0.4950030568009799	0.9886799520627643	0.9898802201532659	0.9192675187697693	0.1500952380952381	0.1500952380952381	0.5162380952380953	450.0	357.0	193.0	
22000	.001	r	0.005610050798315475	0.4922289134119137	0.4940283755682375	0.9943899491939768	0.9891742452373222	0.9499649101657374	0.14981818181818182	0.14981818181818182	0.5015909090909091	441.0	369.0	190.0	
23000	.001	r	0.005094182051231009	0.4927356326244535	0.49292888613892605	0.99490581794061	0.9943453135568004	0.9683462190581088	0.1481304347826087	0.1481304347826087	0.49343478260869567	445.0	380.0	175.0	
24000	.001	r	0.008764008027929543	0.4930206290856774	0.48921105655464886	0.9912359919633283	0.9921064732797003	0.9701131421675908	0.14620833333333333	0.14620833333333333	0.489375	444.0	389.0	167.0	
25000	.001	r	0.001930259600179675	0.4931670138285022	0.4923905212701471	0.9980697403908229	0.9954863465957408	0.9622378053829934	0.14244	0.14244	0.48312	451.0	390.0	159.0	
26000	.001	r	0.006694077876752928	0.4940972415219558	0.4917344638731727	0.9933059221141792	0.9958163963555915	0.954412289421376	0.14038461538461539	0.14038461538461539	0.48365384615384616	466.0	393.0	141.0	
27000	.001	r	0.002054346222292013	0.4943689506815952	0.4923390936273221	0.9979456537681998	0.9965015045348113	0.9761941153142262	0.13774074074074075	0.13774074074074075	0.4696296296296296	471.0	402.0	127.0	
28000	.001	r	0.0395052705821162	0.4945108079181059	0.49368224091214574	0.9604947294081545	0.9688318136540648	0.9174944146505629	0.13739285714285715	0.13739285714285715	0.45935714285714285	468.0	398.0	134.0	
29000	.001	r	0.024769198809347984	0.4928152127642088	0.4924780438882643	0.9752308011813964	0.9710934720136626	0.9405556826713338	0.14124137931034483	0.14124137931034483	0.4627241379310345	499.0	359.0	142.0	
30000	.001	r	0.009849721417940955	0.49154441653036335	0.49108698293240943	0.9901502785726828	0.9931826981076775	0.9354858100498561	0.14223333333333332	0.14223333333333332	0.46886666666666665	504.0	368.0	128.0	
31000	.001	r	0.010754894100622275	0.4918904341738184	0.49210649168967396	0.9892451058894387	0.9926546057786231	0.9362140898728997	0.14270967741935484	0.14270967741935484	0.4578709677419355	488.0	371.0	141.0	
32000	.001	r	0.00311136812911141	0.49229168338218676	0.4941142967333696	0.9968886318605439	0.9970713041565981	0.9768859153255712	0.141375	0.141375	0.45365625	495.0	386.0	119.0	
33000	.001	r	0.005888807158076881	0.49267678085417477	0.49112180147095186	0.9941111928313356	0.9945214341845978	0.9433986590282837	0.13993939393939395	0.13993939393939395	0.44472727272727275	501.0	394.0	105.0	
34000	.001	r	0.0027853618480548166	0.49383104245626536	0.4928775781075183	0.9972146381411315	0.9990919228677526	0.9717054618432686	0.1393529411764706	0.1393529411764706	0.43391176470588233	529.0	381.0	90.0	
35000	.001	r	0.001180145355314922	0.4939796075188473	0.49310242837776314	0.9988198546336332	0.9990608951241242	0.9941958600663423	0.1359142857142857	0.1359142857142857	0.4218	534.0	386.0	80.0	
36000	.001	r	0.001012706833664804	0.4939374371540964	0.4937890373212443	0.998987293154035	0.9998165601518929	0.9876176982076654	0.1327222222222222	0.1327222222222222	0.41008333333333336	544.0	382.0	74.0	
37000	.001	r	6.972388357314689E-4	0.4939690130022521	0.4945545792957065	0.9993027611514607	0.9996677867614584	0.9941531107072921	0.1292972972972973	0.1292972972972973	0.39905405405405403	545.0	384.0	71.0	
38000	.001	r	0.002562967344780645	0.49398584243547194	0.4964444029115911	0.9974370326424834	0.9981324053272013	0.9888226423042014	0.12631578947368421	0.12631578947368421	0.38855263157894737	551.0	381.0	68.0	
39000	.001	r	0.016037657016923758	0.49048463763573924	0.4983932987709438	0.9839623429701007	0.9863491771613293	0.9538874194798144	0.12717948717948718	0.12717948717948718	0.40312820512820513	549.0	385.0	66.0	
40000	.001	r	0.03088619025727262	0.4840809438327678	0.498828039924346	0.969113809729428	0.9635866581913157	0.9110622753315012	0.1289	0.1289	0.4241	543.0	385.0	72.0	
41000	.001	r	0.009400016189356247	0.4825394722800003	0.4991345196772722	0.9905999837977055	0.991793052789805	0.9365582841193714	0.13146341463414635	0.13146341463414635	0.4408780487804878	569.0	354.0	77.0	
42000	.001	r	0.002993509303054329	0.48165084214486903	0.5006433889064323	0.9970064906837128	0.9992911615247622	0.9636679581870877	0.13092857142857142	0.13092857142857142	0.4412142857142857	575.0	352.0	73.0	
43000	.001	r	0.005858831128130181	0.4829589130575457	0.5005288198595651	0.994141168857824	0.9957485767490055	0.9746735357763776	0.12934883720930232	0.12934883720930232	0.43116279069767444	561.0	369.0	70.0	
44000	.001	r	9.430035653820662E-4	0.4847718699848423	0.49990946154539956	0.9990569964201341	0.9992437113698749	0.9772860114434658	0.12845454545454546	0.12845454545454546	0.42375	580.0	359.0	61.0	
45000	.001	r	0.020469688008888934	0.483943061615175	0.4998646937774162	0.9795303119765942	0.979012993235655	0.9301335154131705	0.12773333333333334	0.12773333333333334	0.4199333333333333	595.0	352.0	53.0	
46000	.001	r	0.019572198404310067	0.48605109882604597	0.49788061426698477	0.980427801580578	0.9816920964521161	0.9355976030523967	0.12908695652173913	0.12908695652173913	0.41356521739130436	594.0	353.0	53.0	
47000	.001	r	0.010607281848475173	0.4811272407135107	0.4984938162552606	0.9893927181365231	0.9890435794612307	0.9324424651104849	0.12780851063829787	0.12780851063829787	0.41708510638297874	606.0	348.0	46.0	
48000	.001	r	0.007324304210543563	0.48267555167938614	0.4984152011573909	0.9926756957746133	0.9907553721997059	0.9369979331302728	0.12810416666666666	0.12810416666666666	0.4099375	631.0	329.0	40.0	
49000	.001	r	0.007592900046053856	0.4810503451304268	0.4987128235042299	0.9924070999382412	0.9862098085523261	0.935221858897833	0.12742857142857142	0.12742857142857142	0.422265306122449	634.0	320.0	46.0	
50000	.001	r	0.004830674427981818	0.4799116413782657	0.5004716974757324	0.9951693255565319	0.99566719664409	0.9725521849307065	0.12814	0.12814	0.4229	651.0	306.0	43.0	
51000	.001	r	0.00455134023749665	0.4807427394855808	0.500914338943951	0.9954486597465182	0.9955008729049636	0.9653703349415327	0.12705882352941175	0.12705882352941175	0.41494117647058826	645.0	316.0	39.0	
52000	.001	r	0.0066371872601322275	0.4803201624810073	0.4993171928244743	0.9933628127228187	0.992725742680147	0.9799044274625743	0.12551923076923077	0.12551923076923077	0.40975	648.0	315.0	37.0	
53000	.001	r	0.012891909502035634	0.48284035856959323	0.497349662104855	0.9871080904808783	0.9898365873844426	0.9628855779786492	0.12492452830188679	0.12492452830188679	0.4029622641509434	665.0	296.0	39.0	
54000	.001	r	0.007598996214232939	0.48728816219118093	0.5024969588355179	0.9924010037680082	0.9824852190314503	0.9705616755117845	0.12381481481481481	0.12381481481481481	0.3955740740740741	673.0	292.0	35.0	
55000	.001	r	0.0018071407106649404	0.4896781813401954	0.5001028824642225	0.9981928592717904	0.9994244607789272	0.983734575284653	0.12316363636363636	0.12316363636363636	0.3893090909090909	688.0	280.0	32.0	
56000	.001	r	0.0022097413899171605	0.48810035534634344	0.505391889999863	0.9977902585924432	0.9975866623894578	0.9463065259217729	0.12223214285714286	0.12223214285714286	0.3854107142857143	692.0	278.0	30.0	
57000	.001	r	0.021808259337547407	0.4864888638187363	0.5002502199429167	0.9781917406441166	0.9839133751234933	0.8928326150153933	0.12187719298245614	0.12187719298245614	0.38298245614035087	690.0	283.0	27.0	
58000	.001	r	0.0048069569106984735	0.48704934296635055	0.5003555757083554	0.9951930430705519	0.9984710046548954	0.9627408549338563	0.12267241379310345	0.12267241379310345	0.3775689655172414	683.0	298.0	19.0	
59000	.001	r	0.0018450925777004582	0.48744552731863755	0.49275285037686345	0.9981549074030239	0.994139568224632	0.9608540509182104	0.12128813559322034	0.12128813559322034	0.3719322033898305	672.0	309.0	19.0	
60000	.001	r	0.025080969168193155	0.49017468717513535	0.4972192084140248	0.9749190308124003	0.9759941904125344	0.9243908736282765	0.1231	0.1231	0.3682	705.0	279.0	16.0	
61000	.001	r	0.012123349903562558	0.4853491811554151	0.4973827843896704	0.9878766500763666	0.9951628514628001	0.9486052074025431	0.12395081967213115	0.12395081967213115	0.36960655737704917	697.0	286.0	17.0	
62000	.001	r	0.00648337792433436	0.48542443079601	0.49396268866241977	0.9935166220554367	0.9968689387152201	0.9714064097201994	0.12340322580645162	0.12340322580645162	0.3666451612903226	699.0	285.0	16.0	
63000	.001	r	0.020091644373517847	0.4865488391582031	0.4943178246234539	0.9799083556046035	0.9923856700384615	0.9739916419352632	0.12333333333333334	0.12333333333333334	0.3618095238095238	679.0	304.0	17.0	
64000	.001	r	0.0034412026812548693	0.487491150657933	0.4910984119855905	0.9965587972962483	0.9993711141932773	0.9927521682937279	0.122265625	0.122265625	0.357109375	675.0	312.0	13.0	
65000	.001	r	0.029022511243266307	0.4859408229663947	0.4950485405761466	0.970977488734017	0.9640323568869806	0.9712209939661389	0.12196923076923077	0.12196923076923077	0.3552153846153846	679.0	312.0	9.0	
66000	.001	r	0.01479087132411915	0.48219904603737895	0.49594880592593815	0.9852091286526699	0.9787600312212297	0.934811198119315	0.12298484848484849	0.12298484848484849	0.3585606060606061	691.0	298.0	11.0	
67000	.001	r	0.004031578157851778	0.48331056388829946	0.5106237039417083	0.9959684218192472	0.997238260925869	0.9913459476609026	0.12249253731343283	0.12249253731343283	0.35486567164179106	704.0	288.0	8.0	
68000	.001	r	0.017192478450540928	0.48359978487586897	0.5084959503699613	0.9828075215261385	0.9861114760408227	0.9913479514192488	0.12305882352941176	0.12305882352941176	0.3509558823529412	709.0	285.0	6.0	
69000	.001	r	0.018988112990168463	0.4829316881531732	0.5161455564740765	0.9810118869846484	0.9820034482559499	0.9825644161480424	0.12378260869565218	0.12378260869565218	0.3503478260869565	675.0	319.0	6.0	
70000	.001	r	0.0012983438470994708	0.48402317746657564	0.5193746677688917	0.9987016561272297	0.998921276154758	0.9998887478109442	0.123	0.123	0.3453428571428571	667.0	328.0	5.0	
71000	.001	r	1.9710927217963267E-4	0.4845703493490293	0.5193746677688917	0.9998028907011893	0.9997930549300816	0.9934179669647584	0.12171830985915492	0.12171830985915492	0.3418450704225352	662.0	333.0	5.0	
72000	.001	r	9.955238892494298E-6	0.4844771188315008	0.5193746677688917	0.9999900447328299	0.9999794288915058	0.999999715845212	0.12008333333333333	0.12008333333333333	0.3370972222222222	664.0	331.0	5.0	
73000	.001	r	0.0015073957458495743	0.4846621323919253	0.5193746677688917	0.9984926042254781	0.9965940727482375	0.9950699117730283	0.11856164383561643	0.11856164383561643	0.3324794520547945	664.0	331.0	5.0	
74000	.001	r	0.0016517902972961415	0.484328426252842	0.5000000000000169	0.9983482096744242	0.9962460919212562	0.9974827550301302	0.11756756756756757	0.11756756756756757	0.3289054054054054	677.0	320.0	3.0	
75000	.001	r	0.028069595856908113	0.48568482700201454	0.5000000000000127	0.9719304041146171	0.9752370719114303	0.9846296470251031	0.11802666666666667	0.11802666666666667	0.32814666666666664	675.0	321.0	4.0	
76000	.001	r	0.012050339528780145	0.48301190896173923	0.5000000000000127	0.9879496604412766	0.9895106819315942	0.9960481594347202	0.11934210526315789	0.11934210526315789	0.3371447368421053	645.0	351.0	4.0	
77000	.001	r	0.0033885941840668832	0.4815756646388927	0.5000000000000169	0.9966114057848069	0.9956916477251857	0.9999508778593275	0.11935064935064935	0.11935064935064935	0.33606493506493507	624.0	373.0	3.0	
78000	.001	r	0.014453337304098072	0.48205662826326495	0.5000000000000169	0.9855466626646954	0.983195074028366	0.9932945752286361	0.11971794871794872	0.11971794871794872	0.3359358974358974	636.0	361.0	3.0	
79000	.001	r	0.003776106100545003	0.48174348813005263	0.5000000000000253	0.9962238938679236	0.9926460631498509	0.9750306039596635	0.11858227848101266	0.11858227848101266	0.3317341772151899	644.0	354.0	2.0	
80000	.001	r	8.480652801538712E-4	0.4810989140510152	0.5000000000000506	0.9991519346879904	0.9999111480887766	0.9994632723565627	0.1174125	0.1174125	0.327975	655.0	344.0	1.0	
81000	.001	r	0.008235878685174216	0.48004351322107175	0.5000000000000506	0.9917641212813886	0.9909499111313119	0.999983317200909	0.11649382716049382	0.11649382716049382	0.32528395061728393	652.0	347.0	1.0	
82000	.001	r	0.008555960363966242	0.48229657012571486	0.5000000000000506	0.9914440396024305	0.9921720954268922	0.9941296945398878	0.11586585365853659	0.11586585365853659	0.3213170731707317	652.0	347.0	1.0	
83000	.001	r	0.006658880248397388	0.4821794919083306	0.5000000000000253	0.9933411197191265	0.9880346200023548	0.9907290753024265	0.11687951807228916	0.11687951807228916	0.32012048192771086	679.0	319.0	2.0	
84000	.001	r	0.0014719099065909093	0.4821117608786296	0.5000000000000253	0.9985280900607074	0.9968530394343229	0.999999599762061	0.11571428571428571	0.11571428571428571	0.3164404761904762	678.0	320.0	2.0	
85000	.001	r	0.016290554948596065	0.4836644752417419	0.5000000000000253	0.9837094450182963	0.9875753546482556	0.9999999999821647	0.11528235294117647	0.11528235294117647	0.3130588235294118	678.0	320.0	2.0	
86000	.001	r	0.03924494937792178	0.48636365051670344	0.5103923355943859	0.9607550505873934	0.9672155445748963	0.9851743414191303	0.11640697674418604	0.11640697674418604	0.31522093023255815	670.0	328.0	2.0	
87000	.001	r	0.008958050934463443	0.48683167082210466	0.5069282237295906	0.9910419490311954	0.9882017386615823	0.9572097510062959	0.11672413793103448	0.11672413793103448	0.3116551724137931	679.0	318.0	3.0	
88000	.001	r	0.029316960128993715	0.48305008192643734	0.5103923355943859	0.9706830398370594	0.9716316593702938	0.9998595189288413	0.11739772727272728	0.11739772727272728	0.31526136363636365	699.0	299.0	2.0	
89000	.001	r	0.02699990624342048	0.48325594266592575	0.5000000000000504	0.9730000937216142	0.9823880662098782	0.9999999879012844	0.1188314606741573	0.1188314606741573	0.31847191011235954	692.0	307.0	1.0	
90000	.001	r	0.0020677335902093406	0.4835531761367961	0.5000000000000504	0.9979322663748424	0.9977964410397819	0.9999999999983439	0.11864444444444444	0.11864444444444444	0.31554444444444446	699.0	300.0	1.0	
91000	.001	r	0.004033567041450328	0.48424694139081564	0.5000000000000252	0.9959664329228397	0.9961427367817525	0.9661835010764022	0.11813186813186813	0.11813186813186813	0.31236263736263736	698.0	300.0	2.0	
92000	.001	r	0.020280184756071476	0.4841941916478327	0.5000000000000252	0.9797198152069169	0.9712313674133515	0.9999985400989899	0.11807608695652173	0.11807608695652173	0.3126195652173913	703.0	295.0	2.0	
93000	.001	r	0.008194704968582477	0.486573184361917	Infinity	0.9918052949943821	0.9853682838631854	-Infinity	0.11836559139784947	0.11836559139784947	0.30966666666666665	707.0	293.0	0.0	
94000	.001	r	0.010161786817591365	0.4880197310850853	Infinity	0.9898382131453218	0.9911901481117813	-Infinity	0.11847872340425532	0.11847872340425532	0.3075531914893617	710.0	290.0	0.0	
95000	.001	r	0.013600616113908115	0.48801423336223226	Infinity	0.9863993838478009	0.9891917012005006	-Infinity	0.11888421052631579	0.11888421052631579	0.3079789473684211	703.0	297.0	0.0	
96000	.001	r	4.1966188345273095E-6	0.4880292419306103	Infinity	0.9999958033425449	0.999997015552415	-Infinity	0.1178125	0.1178125	0.30490625	707.0	293.0	0.0	
97000	.001	r	2.426777177358321E-7	0.4879882461837973	Infinity	0.9999997572826151	0.9999999268134362	-Infinity	0.11660824742268042	0.11660824742268042	0.30176288659793815	708.0	292.0	0.0	
98000	.001	r	7.45354129518768E-5	0.4874417708348268	Infinity	0.9999254645458546	0.9992366960833532	-Infinity	0.1155	0.1155	0.2991938775510204	705.0	295.0	0.0	
99000	.001	r	0.008687674187416663	0.4865540587178672	Infinity	0.9913123257718297	0.9943251438526161	-Infinity	0.11520202020202021	0.11520202020202021	0.3007575757575758	714.0	286.0	0.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .001, true, .334, .333, .001, 25, .001, 1, true, n, .01]
0	.001	n	0.5	0.5	0.5	0.5	0.5	0.5	NaN	NaN	NaN	334.0	333.0	333.0	
1000	.001	n	0.03770284667852126	0.4998781446025761	0.5008902654696976	0.9622971533214625	0.9610193562642431	0.7386544657267197	0.163	0.163	0.369	340.0	334.0	326.0	
2000	.001	n	0.024018543072916558	0.4992086321800323	0.49907619983892615	0.9759814569270456	0.9685997764444577	0.8213260776821767	0.1535	0.1535	0.412	353.0	340.0	307.0	
3000	.001	n	0.023218968977659394	0.4986325133697918	0.4985484757704174	0.976781031022325	0.9769853386518879	0.8486784223580394	0.149	0.149	0.3516666666666667	351.0	344.0	305.0	
4000	.001	n	0.025826885851877725	0.4973410612889239	0.4978977096482902	0.9741731141481232	0.9796843166896865	0.8467625095193014	0.15625	0.15625	0.3625	344.0	330.0	326.0	
5000	.001	n	0.025767441128431514	0.496936819365768	0.49808491224059176	0.9742325588716017	0.9763451520390595	0.8480683113684041	0.1566	0.1566	0.3632	350.0	326.0	324.0	
6000	.001	n	0.030017801744970974	0.4959439501448612	0.49856747642334887	0.9699821982550377	0.9729571898549364	0.8263836300273836	0.16016666666666668	0.16016666666666668	0.3883333333333333	349.0	322.0	329.0	
7000	.001	n	0.02521455835597026	0.49534399069148016	0.49607329158891267	0.9747854416440225	0.9750356159020381	0.8443562838480416	0.16171428571428573	0.16171428571428573	0.4655714285714286	357.0	334.0	309.0	
8000	.001	n	0.027576772315570208	0.4946050955679549	0.4965015333738607	0.9724232276843522	0.9772960692350149	0.8372913259150523	0.164	0.164	0.50875	379.0	318.0	303.0	
9000	.001	n	0.02131404841662304	0.4923792791787018	0.4964157576444811	0.9786859515832573	0.9792880803501257	0.8480261668059007	0.16255555555555556	0.16255555555555556	0.5267777777777778	378.0	320.0	302.0	
10000	.001	n	0.02653019174317429	0.49255620311076664	0.4955110997841521	0.9734698082567291	0.9804709514053563	0.860790230410282	0.16	0.16	0.5111	386.0	333.0	281.0	
11000	.001	n	0.02414154189088415	0.4935801627700601	0.49524850585187846	0.9758584581090175	0.970613776326732	0.8518699876169012	0.16227272727272726	0.16227272727272726	0.4763636363636364	385.0	341.0	274.0	
12000	.001	n	0.019104724720697512	0.4918154293220846	0.49412655744530015	0.9808952752792296	0.9813873322370674	0.8578214599000266	0.1615	0.1615	0.47433333333333333	397.0	335.0	268.0	
13000	.001	n	0.022883358544341384	0.49232137032661255	0.4943924205012198	0.9771166414556391	0.9810301241088283	0.8715172277313957	0.1576923076923077	0.1576923076923077	0.46407692307692305	406.0	347.0	247.0	
14000	.001	n	0.02547273024042945	0.48951351544109645	0.4939994608213204	0.9745272697595168	0.9761225657737829	0.8456584679050702	0.15807142857142858	0.15807142857142858	0.496	416.0	342.0	242.0	
15000	.001	n	0.017289144050967025	0.4905053860584503	0.49393309820773673	0.9827108559489355	0.9823339348831748	0.8671370676035735	0.15533333333333332	0.15533333333333332	0.4806666666666667	406.0	353.0	241.0	
16000	.001	n	0.017210514420140804	0.49110741742499814	0.4926960141696451	0.9827894855797511	0.9796542966109117	0.8759995722893509	0.1533125	0.1533125	0.4721875	412.0	355.0	233.0	
17000	.001	n	0.018164724232393195	0.4899835579899832	0.4916427710461314	0.981835275767503	0.9803814685713204	0.8958977021390633	0.14982352941176472	0.14982352941176472	0.474	410.0	369.0	221.0	
18000	.001	n	0.018175654970199732	0.4885401261982762	0.4935880793802261	0.9818243450297163	0.9799631048371249	0.8828397065329022	0.15	0.15	0.48044444444444445	410.0	372.0	218.0	
19000	.001	n	0.013371227713299103	0.4900900586619243	0.49265846259475093	0.986628772286577	0.9855711415794112	0.8995838199079075	0.14778947368421053	0.14778947368421053	0.47010526315789475	408.0	382.0	210.0	
20000	.001	n	0.014246164167814051	0.49224600372503863	0.4925037053194848	0.9857538358320422	0.9783612757542659	0.8930181944108233	0.1449	0.1449	0.45175	408.0	391.0	201.0	
21000	.001	n	0.021681475993302998	0.49271478421618065	0.49230450519642877	0.9783185240065428	0.9788029309600855	0.8796565276419576	0.14647619047619048	0.14647619047619048	0.4462857142857143	402.0	406.0	192.0	
22000	.001	n	0.02080210543095582	0.4930196696794	0.4911622054993181	0.9791978945689116	0.9799558046787876	0.8906229664309181	0.14586363636363636	0.14586363636363636	0.43936363636363635	420.0	396.0	184.0	
23000	.001	n	0.02124873748257992	0.4943528055663312	0.4905630993533832	0.9787512625173038	0.9813822696378903	0.89272208841623	0.14591304347826087	0.14591304347826087	0.43643478260869567	435.0	381.0	184.0	
