% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, basevig = .01, vigilance = true, vigprop = .334, indvprop = .333, mutrate = .001, fthresh = 25, fleeforage = 0, stayforage = 1, localbirth = true, learnalg = r, lrate = .01, 

% Test Parameters:
%basevig = [.01, .05, .1]
%learnalg = [r, n, b]
% 	Parameters		Results
Timestep	basevig	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .01, true, .334, .333, .001, 25, 0, 1, true, r, .01]
65000	.05	n	0.007032107953890611	0.4808963031981957	0.4890899476651508	0.9929678920462063	0.994423621732112	0.9259523759313543	0.026	0.026	0.154	632.0	355.0	13.0	
66000	.05	n	0.011697810911107836	0.48111364626252584	0.4890899476651508	0.9883021890890102	0.9913419701701164	0.9174556625247828	0.072	0.072	0.19	628.0	359.0	13.0	
67000	.05	n	0.010324753252688609	0.47940081906961507	0.49496768503648764	0.989675246747439	0.9912773376460801	0.9097607507285259	0.077	0.077	0.199	645.0	341.0	14.0	
68000	.05	n	0.006885152491944222	0.47963494640308896	0.5050912001523625	0.9931148475081527	0.9912291821957162	0.8977730413230777	0.035	0.035	0.077	647.0	342.0	11.0	
69000	.05	n	0.015522907941330162	0.48159943138172545	0.5074261901540742	0.9844770920587513	0.9818958094636894	0.8761429513808464	0.073	0.073	0.03	652.0	341.0	7.0	
70000	.05	n	0.01054870724637791	0.4823694840712101	0.49623233310131454	0.9894512927536843	0.9877477861755224	0.90540244241999	0.136	0.136	0.128	646.0	347.0	7.0	
71000	.05	n	0.02146305218174015	0.4838642856521064	0.4956043886182003	0.9785369478183173	0.9730343427921079	0.9061678940767921	0.18	0.18	0.223	629.0	365.0	6.0	
72000	.05	n	0.01151902727461548	0.484311358347076	0.4994793213493711	0.9884809727254594	0.9853801724366569	0.9188524991904314	0.108	0.108	0.088	614.0	380.0	6.0	
73000	.05	n	0.01709122175604839	0.4827949417922301	0.49681643345300114	0.9829087782439024	0.9813207427075118	0.8821384757633034	0.079	0.079	0.28	614.0	381.0	5.0	
74000	.05	n	0.025496553552173666	0.4819363361106248	0.49602054181625144	0.9745034464477635	0.9774877737159356	0.9262847830150089	0.228	0.228	0.738	630.0	366.0	4.0	
75000	.05	n	0.01903639452141537	0.4823427597214434	0.49734702787750096	0.9809636054785866	0.9774542424986749	0.929866656171241	0.18	0.18	0.534	630.0	364.0	6.0	
76000	.05	n	0.024194079363702076	0.4802569397116941	0.4977260238950008	0.9758059206362485	0.9776070221715929	0.8986678856248839	0.137	0.137	0.506	621.0	372.0	7.0	
77000	.05	n	0.022251999298403748	0.4819654704391063	0.4980102709081257	0.9777480007016006	0.9792009657003499	0.922608261362302	0.151	0.151	0.295	615.0	377.0	8.0	
78000	.05	n	0.012824557891559936	0.4827937972919676	0.4928646242830826	0.9871754421084716	0.9864939566313973	0.9551652096097778	0.066	0.066	0.054	615.0	378.0	7.0	
79000	.05	n	0.015877026148049728	0.4826884544056766	0.4983879242524406	0.9841229738520496	0.9842566938345543	0.9332282070163856	0.063	0.063	0.108	619.0	376.0	5.0	
80000	.05	n	0.030071763989837318	0.48506984924400137	0.4977260238950008	0.9699282360102586	0.9664711203795637	0.8622543252943672	0.239	0.239	0.114	617.0	376.0	7.0	
81000	.05	n	0.024511341595300832	0.4835214091960869	0.49999999999999567	0.975488658404772	0.9754473932389446	0.8163943176035463	0.178	0.178	0.481	613.0	380.0	7.0	
82000	.05	n	0.021528532989916183	0.4797389977907306	0.5271782275379162	0.9784714670101265	0.9768150252197942	0.9166210800540426	0.114	0.114	0.952	604.0	393.0	3.0	
83000	.05	n	0.023804926295328214	0.4791334728019409	0.48413894095109855	0.9761950737046277	0.9810909547032344	0.8581222710249466	0.184	0.184	0.428	600.0	397.0	3.0	
84000	.05	n	0.018926052523822193	0.47884933287826814	0.4881042057133239	0.9810739474761889	0.9800663921844837	0.866377891026019	0.133	0.133	0.515	595.0	401.0	4.0	
85000	.05	n	0.01343797603503762	0.47923851918046007	0.4841389409510985	0.986562023964963	0.9876488434012969	0.9333299517071993	0.077	0.077	0.212	591.0	406.0	3.0	
86000	.05	n	0.020480489746898648	0.4809260958800212	0.48810420571332386	0.9795195102530339	0.9839486903136984	0.8937149661287529	0.123	0.123	0.052	603.0	393.0	4.0	
87000	.05	n	0.021647639255478145	0.4818233400340931	0.48810420571332386	0.9783523607444299	0.9827429810631135	0.934820223638739	0.095	0.095	0.076	605.0	391.0	4.0	
88000	.05	n	0.020118122382923286	0.4836354096009934	0.49048336457065905	0.9798818776169356	0.977241425242208	0.9219247471669947	0.176	0.176	0.369	604.0	391.0	5.0	
89000	.05	n	0.026914981527372824	0.4840342690635441	0.4920694704755492	0.9730850184724724	0.9660710001307264	0.8706276136741361	0.214	0.214	0.328	596.0	398.0	6.0	
90000	.05	n	0.030523232412254835	0.4804030881155989	0.49553413873777663	0.9694767675875635	0.9751226557462479	0.8854281494002253	0.244	0.244	0.871	595.0	395.0	10.0	
91000	.05	n	0.027877930827911304	0.48139662052217863	0.48755236660464085	0.9721220691719028	0.974291663267472	0.8378136990047612	0.163	0.163	0.847	595.0	394.0	11.0	
92000	.05	n	0.014161704002636498	0.4832545660653298	0.48858966938758747	0.9858382959971663	0.9852558160421533	0.882756334724578	0.105	0.105	0.255	591.0	397.0	12.0	
93000	.05	n	0.020273708667215715	0.48530806238860025	0.49087173551006996	0.979726291332633	0.980254369424302	0.8658815086730992	0.128	0.128	0.024	587.0	398.0	15.0	
94000	.05	n	0.018659387337422683	0.4851307200075067	0.4930322284033923	0.9813406126623871	0.9783591038222753	0.8843548334399497	0.151	0.151	0.197	592.0	392.0	16.0	
95000	.05	n	0.014539455919124393	0.48469503566572764	0.4981209100111328	0.9854605440807707	0.9847225113343308	0.9293506032337298	0.079	0.079	0.19	592.0	391.0	17.0	
96000	.05	n	0.011247143038673704	0.4839586512865291	0.4917763560915251	0.9887528569612424	0.9838486745164551	0.9249798963445	0.066	0.066	0.251	586.0	403.0	11.0	
97000	.05	n	0.02048932982911973	0.4863396491736897	0.494860704324447	0.9795106701708161	0.9793384909165169	0.8609752740220209	0.144	0.144	0.025	582.0	406.0	12.0	
98000	.05	n	0.016242096365143458	0.48580729024929253	0.5075952426137473	0.9837579036348222	0.9816434566839076	0.8742096350308268	0.119	0.119	0.4	571.0	419.0	10.0	
99000	.05	n	0.010945010582273942	0.4877275861070462	0.5009096320841161	0.9890549894176923	0.9862451305284009	0.8116873468366482	0.086	0.086	0.078	574.0	419.0	7.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .05, true, .334, .333, .001, 25, 0, 1, true, b, .01]
0	.05	b	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	334.0	333.0	333.0	
1000	.05	b	0.0	0.46096096096096095	0.45930232558139533	1.0	1.0	1.0	0.22	0.22	1.35	323.0	333.0	344.0	
2000	.05	b	0.0	0.4316109422492401	0.44005847953216376	1.0	1.0	1.0	0.153	0.153	0.321	329.0	329.0	342.0	
3000	.05	b	0.0	0.42592592592592593	0.4199438202247191	1.0	0.9984567901234568	1.0	0.168	0.168	1.263	320.0	324.0	356.0	
4000	.05	b	0.0	0.4186746987951807	0.40175953079178883	1.0	1.0	0.998533724340176	0.183	0.183	0.839	327.0	332.0	341.0	
5000	.05	b	0.0	0.4197707736389685	0.4117647058823529	1.0	1.0	0.9984520123839009	0.179	0.179	1.275	328.0	349.0	323.0	
6000	.05	b	0.0	0.4143258426966292	0.41411042944785276	1.0	1.0	1.0	0.167	0.167	0.79	318.0	356.0	326.0	
7000	.05	b	0.0	0.4140845070422535	0.41272189349112426	1.0	1.0	0.9970414201183432	0.173	0.173	0.595	307.0	355.0	338.0	
8000	.05	b	0.0016181229773462784	0.39276139410187666	0.40408805031446543	0.9983818770226537	1.0	1.0	0.174	0.174	0.561	309.0	373.0	318.0	
9000	.05	b	0.001639344262295082	0.3804945054945055	0.4078549848942598	0.9983606557377049	1.0	1.0	0.159	0.159	0.535	305.0	364.0	331.0	
10000	.05	b	0.0	0.366120218579235	0.405688622754491	1.0	1.0	1.0	0.099	0.099	0.755	300.0	366.0	334.0	
11000	.05	b	0.0	0.3812664907651715	0.41384615384615386	1.0	1.0	1.0	0.184	0.184	0.732	296.0	379.0	325.0	
12000	.05	b	0.0	0.3661417322834646	0.39473684210526316	1.0	1.0	1.0	0.174	0.174	1.385	296.0	381.0	323.0	
13000	.05	b	0.0	0.3836317135549872	0.41025641025641024	1.0	1.0	1.0	0.161	0.161	1.243	297.0	391.0	312.0	
14000	.05	b	0.0016611295681063123	0.37281795511221943	0.412751677852349	0.9983388704318937	1.0	1.0	0.166	0.166	1.513	301.0	401.0	298.0	
15000	.05	b	0.001644736842105263	0.3769230769230769	0.41830065359477125	0.9983552631578947	0.9987179487179487	1.0	0.14	0.14	0.193	304.0	390.0	306.0	
16000	.05	b	0.0	0.3731155778894472	0.39184397163120566	1.0	1.0	0.99822695035461	0.138	0.138	1.0	320.0	398.0	282.0	
17000	.05	b	0.0	0.3803827751196172	0.3906810035842294	1.0	0.9988038277511961	0.9982078853046595	0.14	0.14	1.007	303.0	418.0	279.0	
18000	.05	b	0.0	0.3836104513064133	0.4052044609665427	1.0	1.0	1.0	0.151	0.151	1.477	310.0	421.0	269.0	
19000	.05	b	0.0	0.3844282238442822	0.4090909090909091	1.0	1.0	1.0	0.159	0.159	0.735	303.0	411.0	286.0	
20000	.05	b	0.001644736842105263	0.3909952606635071	0.41058394160583944	0.9983552631578947	1.0	1.0	0.136	0.136	0.483	304.0	422.0	274.0	
21000	.05	b	0.0	0.4068181818181818	0.4179389312977099	1.0	1.0	1.0	0.111	0.111	0.667	298.0	440.0	262.0	
22000	.05	b	0.0	0.4006928406466513	0.40892193308550184	1.0	1.0	1.0	0.177	0.177	1.161	298.0	433.0	269.0	
23000	.05	b	0.0	0.40249433106575966	0.4121863799283154	1.0	1.0	1.0	0.13	0.13	0.47	280.0	441.0	279.0	
24000	.05	b	0.0	0.40158371040723984	0.4234875444839858	1.0	1.0	1.0	0.115	0.115	0.423	277.0	442.0	281.0	
25000	.05	b	0.0	0.41116173120728927	0.4288194444444444	1.0	1.0	1.0	0.09	0.09	0.018	273.0	439.0	288.0	
26000	.05	b	0.0	0.41387024608501116	0.42526690391459077	1.0	1.0	1.0	0.148	0.148	1.622	272.0	447.0	281.0	
27000	.05	b	0.0	0.39620535714285715	0.41637010676156583	1.0	1.0	1.0	0.146	0.146	1.638	271.0	448.0	281.0	
28000	.05	b	0.0	0.3578088578088578	0.4270833333333333	1.0	1.0	1.0	0.143	0.143	1.034	283.0	429.0	288.0	
29000	.05	b	0.0	0.3619489559164733	0.4160958904109589	1.0	1.0	0.9982876712328768	0.107	0.107	0.653	277.0	431.0	292.0	
30000	.05	b	0.0	0.37699316628701596	0.42758620689655175	1.0	0.9988610478359908	1.0	0.142	0.142	0.202	271.0	439.0	290.0	
31000	.05	b	0.0	0.3908450704225352	0.4181184668989547	1.0	1.0	1.0	0.159	0.159	0.432	287.0	426.0	287.0	
32000	.05	b	0.0	0.39976958525345624	0.42526690391459077	1.0	1.0	1.0	0.149	0.149	1.517	285.0	434.0	281.0	
33000	.05	b	0.0	0.4096244131455399	0.43508771929824563	1.0	1.0	0.9964912280701754	0.171	0.171	0.582	289.0	426.0	285.0	
34000	.05	b	0.0	0.3761792452830189	0.41725352112676056	1.0	1.0	0.9982394366197183	0.114	0.114	2.326	292.0	424.0	284.0	
35000	.05	b	0.0	0.3803611738148984	0.39889705882352944	1.0	1.0	1.0	0.174	0.174	2.755	285.0	443.0	272.0	
36000	.05	b	0.0017985611510791368	0.3864628820960699	0.4147727272727273	0.9982014388489209	1.0	1.0	0.136	0.136	1.092	278.0	458.0	264.0	
37000	.05	b	0.0	0.3763326226012793	0.3916349809885932	1.0	1.0	1.0	0.115	0.115	3.61	268.0	469.0	263.0	
38000	.05	b	0.0	0.3465553235908142	0.37453183520599254	1.0	1.0	1.0	0.131	0.131	2.207	254.0	479.0	267.0	
39000	.05	b	0.0	0.35684647302904565	0.3837638376383764	1.0	1.0	1.0	0.063	0.063	0.98	247.0	482.0	271.0	
40000	.05	b	0.0	0.35953878406708595	0.38257575757575757	1.0	1.0	1.0	0.066	0.066	0.074	259.0	477.0	264.0	
41000	.05	b	0.0	0.32783505154639175	0.41796875	1.0	0.9989690721649485	1.0	0.091	0.091	1.886	259.0	485.0	256.0	
42000	.05	b	0.0	0.34291581108829566	0.3952569169960474	1.0	1.0	1.0	0.225	0.225	1.951	260.0	487.0	253.0	
43000	.05	b	0.0	0.3611111111111111	0.4003831417624521	1.0	1.0	0.9980842911877394	0.216	0.216	1.16	271.0	468.0	261.0	
44000	.05	b	0.0	0.35425531914893615	0.42023346303501946	1.0	1.0	0.9980544747081712	0.189	0.189	1.188	273.0	470.0	257.0	
45000	.05	b	0.0	0.3470715835140998	0.4323308270676692	1.0	1.0	1.0	0.12	0.12	0.686	273.0	461.0	266.0	
46000	.05	b	0.0	0.3492239467849224	0.43566176470588236	1.0	1.0	0.9981617647058824	0.062	0.062	0.45	277.0	451.0	272.0	
47000	.05	b	0.0016611295681063123	0.3581395348837209	0.4423791821561338	0.9983388704318937	1.0	1.0	0.236	0.236	1.17	301.0	430.0	269.0	
48000	.05	b	0.0	0.3652073732718894	0.4458955223880597	1.0	1.0	1.0	0.119	0.119	0.385	298.0	434.0	268.0	
49000	.05	b	0.0	0.3680555555555556	0.44029850746268656	1.0	1.0	0.9981343283582089	0.041	0.041	0.118	300.0	432.0	268.0	
50000	.05	b	0.0	0.3709677419354839	0.4275092936802974	1.0	1.0	1.0	0.021	0.021	0.415	297.0	434.0	269.0	
51000	.05	b	0.0	0.3925339366515837	0.4312267657992565	1.0	0.997737556561086	1.0	0.21	0.21	0.799	289.0	442.0	269.0	
52000	.05	b	0.0	0.3992974238875878	0.4322916666666667	1.0	1.0	1.0	0.114	0.114	0.278	285.0	427.0	288.0	
53000	.05	b	0.0	0.40344827586206894	0.43956043956043955	1.0	1.0	1.0	0.158	0.158	0.49	292.0	435.0	273.0	
54000	.05	b	0.0	0.40344827586206894	0.4420289855072464	1.0	1.0	1.0	0.034	0.034	0.432	289.0	435.0	276.0	
55000	.05	b	0.0	0.39461883408071746	0.4329710144927536	1.0	1.0	0.9963768115942029	0.172	0.172	0.742	278.0	446.0	276.0	
56000	.05	b	0.0	0.4079822616407982	0.44548872180451127	1.0	1.0	1.0	0.186	0.186	0.552	283.0	451.0	266.0	
57000	.05	b	0.0017985611510791368	0.4105145413870246	0.4509090909090909	0.9982014388489209	1.0	1.0	0.171	0.171	0.441	278.0	447.0	275.0	
58000	.05	b	0.0	0.39624724061810157	0.4263698630136986	1.0	1.0	1.0	0.146	0.146	1.475	255.0	453.0	292.0	
59000	.05	b	0.0	0.4044943820224719	0.42132867132867136	1.0	0.998876404494382	1.0	0.162	0.162	1.028	269.0	445.0	286.0	
60000	.05	b	0.0	0.41002277904328016	0.43859649122807015	1.0	1.0	0.9982456140350877	0.126	0.126	0.156	276.0	439.0	285.0	
61000	.05	b	0.0	0.3949771689497717	0.42226148409893993	1.0	1.0	1.0	0.144	0.144	2.071	279.0	438.0	283.0	
62000	.05	b	0.0	0.3835920177383592	0.40875912408759124	1.0	0.9988913525498891	1.0	0.152	0.152	1.082	275.0	451.0	274.0	
63000	.05	b	0.0	0.3906926406926407	0.41788321167883213	1.0	1.0	1.0	0.09	0.09	0.488	264.0	462.0	274.0	
64000	.05	b	0.0018656716417910447	0.39433551198257083	0.4230769230769231	0.9981343283582089	1.0	0.9981684981684982	0.198	0.198	0.967	268.0	459.0	273.0	
65000	.05	b	0.0	0.3867102396514161	0.42727272727272725	1.0	1.0	1.0	0.143	0.143	1.215	266.0	459.0	275.0	
66000	.05	b	0.0	0.3838495575221239	0.42142857142857143	1.0	1.0	1.0	0.2	0.2	0.582	268.0	452.0	280.0	
67000	.05	b	0.0	0.3931718061674009	0.42418772563176893	1.0	1.0	1.0	0.066	0.066	0.0	269.0	454.0	277.0	
68000	.05	b	0.0	0.35180995475113125	0.4187725631768953	1.0	1.0	1.0	0.218	0.218	2.522	281.0	442.0	277.0	
69000	.05	b	0.0	0.3568232662192394	0.4323770491803279	1.0	1.0	1.0	0.265	0.265	1.606	309.0	447.0	244.0	
70000	.05	b	0.0	0.3708609271523179	0.42616033755274263	1.0	1.0	1.0	0.215	0.215	1.152	310.0	453.0	237.0	
71000	.05	b	0.0	0.3784090909090909	0.4395833333333333	1.0	1.0	1.0	0.191	0.191	0.482	320.0	440.0	240.0	
72000	.05	b	0.0	0.36777777777777776	0.4012605042016807	1.0	1.0	1.0	0.146	0.146	1.625	312.0	450.0	238.0	
73000	.05	b	0.0	0.36971830985915494	0.38911290322580644	1.0	1.0	1.0	0.187	0.187	1.239	326.0	426.0	248.0	
74000	.05	b	0.0	0.38173302107728335	0.39923954372623577	1.0	1.0	1.0	0.122	0.122	0.217	310.0	427.0	263.0	
75000	.05	b	0.0	0.3925233644859813	0.4050387596899225	1.0	1.0	1.0	0.109	0.109	0.771	314.0	428.0	258.0	
76000	.05	b	0.0	0.381294964028777	0.4011406844106464	1.0	1.0	1.0	0.117	0.117	1.139	320.0	417.0	263.0	
77000	.05	b	0.0	0.3812351543942993	0.4026717557251908	1.0	1.0	1.0	0.134	0.134	0.395	317.0	421.0	262.0	
78000	.05	b	0.0	0.37014563106796117	0.3956043956043956	1.0	1.0	1.0	0.129	0.129	1.259	315.0	412.0	273.0	
79000	.05	b	0.0	0.3682983682983683	0.3951310861423221	1.0	1.0	1.0	0.171	0.171	1.195	304.0	429.0	267.0	
80000	.05	b	0.0	0.3619854721549637	0.3992673992673993	1.0	1.0	1.0	0.111	0.111	1.34	314.0	413.0	273.0	
81000	.05	b	0.0	0.3713942307692308	0.4157509157509158	1.0	1.0	1.0	0.166	0.166	0.681	311.0	416.0	273.0	
82000	.05	b	0.0	0.3714622641509434	0.4221014492753623	1.0	1.0	1.0	0.19	0.19	1.021	300.0	424.0	276.0	
83000	.05	b	0.0	0.3830049261083744	0.4166666666666667	1.0	1.0	1.0	0.177	0.177	0.652	312.0	406.0	282.0	
84000	.05	b	0.0	0.39367088607594936	0.420863309352518	1.0	1.0	1.0	0.111	0.111	0.109	327.0	395.0	278.0	
85000	.05	b	0.0	0.4044665012406948	0.40625	1.0	1.0	1.0	0.198	0.198	0.586	341.0	403.0	256.0	
86000	.05	b	0.0	0.4126794258373206	0.39575289575289574	1.0	0.9988038277511961	1.0	0.165	0.165	0.526	323.0	418.0	259.0	
87000	.05	b	0.0014925373134328358	0.4039408866995074	0.3918918918918919	0.9985074626865672	1.0	1.0	0.113	0.113	0.867	335.0	406.0	259.0	
88000	.05	b	0.0	0.4057071960297767	0.4019607843137255	1.0	1.0	1.0	0.198	0.198	0.404	342.0	403.0	255.0	
89000	.05	b	0.0	0.4105793450881612	0.40262172284644193	1.0	1.0	1.0	0.131	0.131	0.372	336.0	397.0	267.0	
90000	.05	b	0.0	0.4017632241813602	0.40458015267175573	1.0	1.0	1.0	0.136	0.136	0.747	341.0	397.0	262.0	
91000	.05	b	0.0	0.412532637075718	0.4123505976095618	1.0	1.0	1.0	0.188	0.188	0.651	366.0	383.0	251.0	
92000	.05	b	0.0	0.40288713910761154	0.42054263565891475	1.0	1.0	1.0	0.148	0.148	0.478	361.0	381.0	258.0	
93000	.05	b	0.0	0.4017857142857143	0.4260700389105058	1.0	0.9987244897959183	1.0	0.136	0.136	0.698	351.0	392.0	257.0	
94000	.05	b	0.0	0.4014962593516209	0.42913385826771655	1.0	1.0	1.0	0.114	0.114	0.357	345.0	401.0	254.0	
95000	.05	b	0.0	0.4183417085427136	0.414	1.0	1.0	1.0	0.2	0.2	1.122	352.0	398.0	250.0	
96000	.05	b	0.0	0.4053398058252427	0.3802521008403361	1.0	1.0	1.0	0.228	0.228	0.915	350.0	412.0	238.0	
97000	.05	b	0.0	0.4092009685230024	0.36853448275862066	1.0	1.0	1.0	0.107	0.107	0.838	355.0	413.0	232.0	
98000	.05	b	0.0	0.41746411483253587	0.375	1.0	1.0	1.0	0.133	0.133	0.413	350.0	418.0	232.0	
99000	.05	b	0.0014044943820224719	0.39294117647058824	0.3698630136986301	0.9985955056179775	1.0	1.0	0.194	0.194	1.341	356.0	425.0	219.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, .1, true, .334, .333, .001, 25, 0, 1, true, r, .01]
0	.1	r	0.5	0.5	0.5	0.5	0.5	0.5	0.0	0.0	0.0	334.0	333.0	333.0	
1000	.1	r	0.010027074899011685	0.4955744371493226	0.5034853465685962	0.9899729251008048	0.9856912232075912	0.5876870614669506	0.205	0.205	1.52	330.0	358.0	312.0	
2000	.1	r	0.01789758292495503	0.49334927945285584	0.5042649656960777	0.9821024170742018	0.9845181094940102	0.6124115339827694	0.189	0.189	1.143	338.0	380.0	282.0	
3000	.1	r	0.008226539548275975	0.49107017217399584	0.5051765310213902	0.991773460450278	0.9926214927049338	0.6510448955459034	0.148	0.148	1.04	360.0	383.0	257.0	
4000	.1	r	0.011159332480341991	0.49114509608021206	0.5059942462422978	0.9888406675175784	0.9864733136297701	0.6376775806994451	0.109	0.109	0.891	356.0	394.0	250.0	
5000	.1	r	0.014453856850525516	0.4898976232296478	0.5079930310762297	0.9855461431469957	0.9810066359524457	0.6439635093613099	0.169	0.169	1.143	362.0	399.0	239.0	
6000	.1	r	0.010161707817540888	0.4902775099429277	0.5073963801566215	0.9898382921797287	0.9869309678225778	0.6400662495883374	0.19	0.19	0.518	369.0	403.0	228.0	
7000	.1	r	0.011100258594901265	0.4920476220918523	0.5074331843403104	0.9888997414018769	0.9829193100900352	0.6709263863907642	0.169	0.169	0.216	360.0	428.0	212.0	
8000	.1	r	0.011242212437333492	0.4897633324965931	0.5064430851177579	0.9887577875592083	0.9881513490818677	0.667092735282953	0.171	0.171	1.003	378.0	424.0	198.0	
9000	.1	r	0.015134716314926513	0.487674298479195	0.5052220677768183	0.9848652836813779	0.9900970519179211	0.6744201030604138	0.164	0.164	0.898	399.0	422.0	179.0	
10000	.1	r	0.011942665812453304	0.48705316920427016	0.5050246189386314	0.988057334183425	0.9856750031971173	0.7022666421185209	0.148	0.148	0.771	411.0	427.0	162.0	
11000	.1	r	0.013971900557152752	0.4864334293742912	0.504399856687561	0.9860280994382252	0.9896879213682666	0.7069015724838341	0.164	0.164	1.014	403.0	444.0	153.0	
12000	.1	r	0.012809616748534926	0.4841896578878436	0.5040804745218881	0.9871903832466296	0.9850652478759604	0.6901231035687531	0.181	0.181	0.986	408.0	448.0	144.0	
13000	.1	r	0.00900154281994384	0.4848004261583136	0.5065365172957952	0.9909984571747454	0.9881033515883804	0.7198170746925583	0.162	0.162	0.22	405.0	459.0	136.0	
14000	.1	r	0.015142079323959742	0.4847301024318633	0.5063189355008542	0.9848579206706529	0.9930564903758264	0.7380712252964093	0.15	0.15	0.468	434.0	442.0	124.0	
15000	.1	r	0.013249221927508653	0.48725333786883235	0.5041280714785493	0.9867507780664995	0.9912287518890783	0.7291454356427548	0.179	0.179	0.281	425.0	458.0	117.0	
16000	.1	r	0.010679400696377466	0.49005574990818296	0.5042842097270878	0.98932059929736	0.9874100567340511	0.7197718128023389	0.152	0.152	0.055	433.0	455.0	112.0	
17000	.1	r	0.01364343121268568	0.4901971860895802	0.5036352434700823	0.9863565687810298	0.9893914643033777	0.7103227678633692	0.172	0.172	0.37	462.0	432.0	106.0	
18000	.1	r	0.008563946386095268	0.48860256458801055	0.5040008530668121	0.9914360536073795	0.9885077705707563	0.7314546254914182	0.156	0.156	0.419	473.0	417.0	110.0	
19000	.1	r	0.013004753188507464	0.48944952967933	0.5017383432201824	0.9869952468043685	0.9883376233768213	0.7248993110463278	0.146	0.146	0.097	461.0	438.0	101.0	
20000	.1	r	0.012195444621059003	0.48745481646624184	0.5024353176238697	0.9878045553716149	0.9920624035667738	0.7512576951039347	0.175	0.175	0.689	476.0	425.0	99.0	
21000	.1	r	0.012669632370772382	0.4847011836613202	0.4989386246256742	0.9873303676214523	0.9891003792552868	0.724055386286117	0.15	0.15	1.061	472.0	433.0	95.0	
22000	.1	r	0.01003370180555928	0.4840387748901821	0.4981697165662992	0.9899662981864179	0.9873661801444608	0.7302965081921666	0.162	0.162	0.47	479.0	431.0	90.0	
23000	.1	r	0.010538398434529353	0.4861549071850966	0.5010733883263419	0.9894616015567406	0.9886191565075823	0.7373845985394855	0.181	0.181	0.179	460.0	459.0	81.0	
24000	.1	r	0.012652122897983379	0.48434339047852076	0.5013155504320986	0.9873478770930331	0.9893381776993526	0.7401086737412218	0.205	0.205	0.924	466.0	462.0	72.0	
25000	.1	r	0.015779208485140396	0.4834095407486201	0.5021204044739958	0.984220791505563	0.9867797615956014	0.7194358577086583	0.152	0.152	0.432	472.0	460.0	68.0	
26000	.1	r	0.011940481709548758	0.48146785722324587	0.49992572693677695	0.9880595182804612	0.9866216114682038	0.7108202388592906	0.163	0.163	1.043	458.0	472.0	70.0	
27000	.1	r	0.01430485132828255	0.48298811781563605	0.5012349401656753	0.9856951486611867	0.9870188326998232	0.7271801881994288	0.168	0.168	0.454	455.0	480.0	65.0	
28000	.1	r	0.010409832716030624	0.48013983252364684	0.5026307567544939	0.9895901672730569	0.9878352701601185	0.7302006847831195	0.196	0.196	1.279	453.0	492.0	55.0	
29000	.1	r	0.010361670636607638	0.4812183486149225	0.5039734005958989	0.9896383293523212	0.9854089164359475	0.7457285794476436	0.183	0.183	0.627	463.0	484.0	53.0	
30000	.1	r	0.011074696570739725	0.4821700381945663	0.5025770722535001	0.9889253034176266	0.9880113743158635	0.7332748109613467	0.163	0.163	0.437	457.0	493.0	50.0	
31000	.1	r	0.010978433362782569	0.4804536115199926	0.5010616561284396	0.9890215666250867	0.9861694759244399	0.7313183243739225	0.161	0.161	0.87	456.0	498.0	46.0	
32000	.1	r	0.0073135308266921726	0.48186878605334993	0.5015584313602066	0.9926864691606704	0.9942291168299838	0.7108176825101737	0.1	0.1	0.276	453.0	500.0	47.0	
33000	.1	r	0.008742183642031606	0.4820146025786885	0.4998474017804639	0.9912578163449604	0.9898216654931499	0.7397556572911661	0.125	0.125	0.683	459.0	493.0	48.0	
34000	.1	r	0.0156609792313451	0.4829022987453761	0.5014679234865791	0.9843390207551972	0.9907335318149199	0.7263540671549797	0.145	0.145	0.322	457.0	498.0	45.0	
35000	.1	r	0.014283950401221044	0.4839869182177401	0.5028107854084243	0.9857160495853684	0.9825181404383301	0.7410150109542517	0.2	0.2	0.29	466.0	495.0	39.0	
36000	.1	r	0.01317589707781187	0.48648648785485255	0.5009026805355544	0.9868241029082351	0.9824914838888399	0.756765685270482	0.178	0.178	0.163	460.0	501.0	39.0	
37000	.1	r	0.015689518326622756	0.48851555207214764	0.5020748522381004	0.9843104816588735	0.9846567279394955	0.7820940003398617	0.21	0.21	0.028	454.0	500.0	46.0	
38000	.1	r	0.013086077247336445	0.48993410015181454	0.49725114744328824	0.986913922737879	0.9878642332833804	0.794492401335453	0.162	0.162	0.328	458.0	499.0	43.0	
39000	.1	r	0.011308645886013888	0.4902477797027751	0.49699195743777863	0.9886913540985516	0.9846352280420844	0.7823591640663696	0.148	0.148	0.437	452.0	508.0	40.0	
