Base Parameters: PredFreq = .001, AccAlarm = 1, FAlarm = 0, PredDet = 1, AlarmDet = 1, ConDet = 1, PopThresh = 1000, VigProp = .334, IndProp = .333, MutRate = .001, FThresh = 100, PredForage = .01, PredFlee = 0, LearnAlg = n, Steps = .01, 

Test Parameters:
LearnAlg = [n, r]
Steps = [.01, .02, .03, .04, .05, .06, .07, .08, .09, .1]
[.001, 1, 0, 1, 1, 1, 1000, .334, .333, .001, 100, .01, 0, n, .01]
Population			Learning with Alarm			Learning without Alarm
vigilance only	individual learning	social learning	vigilance only	individual learning	social learning	vigilance only	individual learning	social learning	
126.0	411.0	463.0	0.0010066578297570122	0.9710944553512074	0.9729050230051052	0.9989933421707945	0.9999484299649926	0.9999644207144252	
120.0	411.0	469.0	0.002188722313830042	0.9748122254215176	0.9726729503187547	0.9978112776867243	0.9999699748175642	0.9999684985494812	
117.0	412.0	471.0	0.0011995677474987124	0.9752368758013599	0.9744793964166454	0.9988004322530446	0.9999705705124999	0.9999704651792305	
107.0	418.0	475.0	7.400044072620326E-4	0.9716833043455364	0.9744822159978552	0.9992599955933341	0.9999640774445503	0.9999692693618069	
101.0	421.0	478.0	0.001296188702899111	0.9747629299848304	0.9766048320059891	0.9987038112976983	0.9999556213042773	0.9999743425021164	
101.0	420.0	479.0	0.001749889242357725	0.9779395257843836	0.9774326359522838	0.9982501107581988	0.9999781585387112	0.9999764687020776	
96.0	422.0	482.0	7.707056004653577E-4	0.9780125253742017	0.9761677520374616	0.9992292944001161	0.9999772932134741	0.9999703940923628	
93.0	423.0	484.0	0.0012668632393686636	0.9805480310991742	0.9785783657050656	0.9987331367612134	0.9999803168036995	0.9999737116692956	
87.0	427.0	486.0	4.547470193755081E-4	0.9765473510700846	0.9774862067811769	0.9995452529812222	0.9999760518210202	0.9999779084351665	
84.0	428.0	488.0	8.0170490686024E-4	0.9787280941706993	0.9773594256806108	0.9991982950937991	0.99998059488942	0.9999693322797023	
76.0	431.0	493.0	0.002394626968753496	0.9806349338439547	0.9802766110522638	0.9976053730320128	0.999974441754731	0.9999744626393386	
74.0	432.0	494.0	8.209143475184676E-4	0.9799721722546809	0.9805915111858384	0.9991790856532556	0.9999767715376565	0.9999768710959304	
71.0	434.0	495.0	9.929261005873836E-4	0.9808719069928928	0.9806316819175763	0.9990070739002584	0.9999764050956366	0.9999770493275655	
63.0	437.0	500.0	7.443121830814561E-4	0.9804539755359009	0.9791173481203647	0.9992556878178108	0.9999782446971089	0.9999752414690314	
57.0	441.0	502.0	8.717297238103098E-4	0.9782223146019575	0.9798663437339247	0.9991282702771768	0.9999454220561607	0.9999727212943523	
55.0	440.0	505.0	9.685477715234138E-4	0.9804612422499906	0.9797341408840272	0.9990314522294914	0.9999803241233429	0.9999743837555143	
51.0	442.0	507.0	9.584002011190139E-4	0.9808828130080258	0.9809010908451672	0.9990415997999585	0.9999672912734135	0.999980621531266	
49.0	444.0	507.0	7.20917489565088E-4	0.980047771835584	0.9828275853398579	0.9992790825115483	0.9999758529969291	0.999983666471551	
49.0	443.0	508.0	6.861777089312395E-4	0.9835242649291933	0.9832980049910085	0.9993138222921435	0.9999837597322907	0.999983108835994	
46.0	446.0	508.0	9.633003651818376E-4	0.9817834968650881	0.9842753817937159	0.9990366996359016	0.9999774057386074	0.9999835801428163	
45.0	447.0	508.0	0.0014970127516127961	0.9838815000628328	0.9853391393619011	0.9985029872494843	0.9999800499012057	0.9999825144849447	
45.0	447.0	508.0	6.628749219056074E-4	0.984671953616674	0.9860200703763063	0.9993371250791994	0.9999854154317359	0.9999866133659874	
45.0	447.0	508.0	4.7161242969755553E-4	0.985630353885917	0.9860151065747853	0.9995283875714599	0.9999868266532365	0.9999862644353736	
44.0	446.0	510.0	0.001662788932014221	0.9857863376640447	0.986474198717731	0.9983372110691376	0.9999825417709141	0.9999841095452903	
41.0	448.0	511.0	0.0017725157023779502	0.9851454668042148	0.9863963961667778	0.9982274842988789	0.9999773058798952	0.9999793521907864	
40.0	448.0	512.0	6.025107139233856E-4	0.9857504128527486	0.9865908993108176	0.9993974892873185	0.999984684996121	0.9999858413177574	
37.0	449.0	514.0	6.198126177886959E-4	0.9860755737243436	0.9857396996970025	0.9993801873835292	0.9999863327041169	0.9999829495136423	
34.0	450.0	516.0	0.001249861432087916	0.9859544876975168	0.9857334391784798	0.99875013856935	0.999965852482414	0.9999808538794498	
32.0	451.0	517.0	0.0010908071976087042	0.9848573599750488	0.9869515318394562	0.9989091928039	0.9999795859809205	0.9999857637246293	
28.0	451.0	521.0	0.009039373962207104	0.985708060627834	0.9853041414027041	0.9909606260395227	0.9999619051424812	0.9999643920727058	
27.0	452.0	521.0	0.0010248617945554015	0.9865653405686736	0.9866039584951595	0.9989751382072197	0.9999850944531227	0.9999851499337378	
23.0	455.0	522.0	0.0014386580039777057	0.9853327314502603	0.9875714237376397	0.9985613419981264	0.999965389832775	0.999985330821281	
23.0	454.0	523.0	0.001492923881412413	0.9877425902725145	0.9877872085843782	0.9985070761206999	0.9999871286854708	0.9999863340987004	
22.0	454.0	524.0	0.001916904962594984	0.9892332065175687	0.988399554969689	0.9980830950396055	0.9999888499432643	0.9999745334850668	
22.0	454.0	524.0	5.499232837194288E-4	0.9895964594536939	0.9887984226711303	0.9994500767184884	0.9999897147196055	0.9999887937427516	
21.0	454.0	525.0	5.482610535658678E-4	0.9900587756987952	0.9867416806467275	0.9994517389487563	0.9999902980145768	0.9999855663170172	
16.0	458.0	526.0	8.524623492663418E-4	0.9868427260292314	0.9863696809486713	0.999147537653766	0.9999707649581666	0.9999715077676704	
14.0	460.0	526.0	0.0011961014202325794	0.9874064548134559	0.9881524685733526	0.9988038985832325	0.9999782029428658	0.9999831609613252	
13.0	461.0	526.0	7.100990237392212E-4	0.9868204988588816	0.9888054129240982	0.9992899009799723	0.9999852583152081	0.9999891541884857	
13.0	461.0	526.0	8.021185211460717E-4	0.9888154582815809	0.9898798969223671	0.9991978814825421	0.9999887826355643	0.9999901722045607	
11.0	460.0	529.0	0.0016847573182404744	0.9902212652476375	0.9883568541807191	0.9983152426861241	0.9999899671339816	0.9998831278252613	
10.0	459.0	531.0	7.141084561449143E-4	0.9906738372905408	0.9874720132492614	0.9992858915486528	0.9999906669142404	0.9999849985780056	
10.0	459.0	531.0	7.179011901746186E-4	0.9910866493201853	0.9892677213869996	0.9992820988146113	0.9999911650652358	0.9999892246977503	
9.0	459.0	532.0	9.01293119818404E-4	0.9914748119474946	0.9892127483703891	0.9990987068855218	0.9999915523343919	0.999989160853424	
9.0	459.0	532.0	7.55854768072071E-4	0.9917589771162444	0.9902371829928901	0.9992441452372608	0.9999918709325338	0.9999905960887536	
7.0	462.0	531.0	0.0011126790522930812	0.9897950350936284	0.9904692443352543	0.9988873209545682	0.9999870569174784	0.9999893187210033	
7.0	462.0	531.0	9.747254643536192E-4	0.9909974466333081	0.9911751633864295	0.9990252745424891	0.999990679089334	0.9999911590022764	
7.0	462.0	531.0	0.0010733690450433393	0.9915575622269815	0.9901272121713497	0.9989266309618047	0.9999915795001393	0.9999891512020507	
6.0	463.0	531.0	5.519385640137113E-4	0.9898258363478291	0.9904770314228503	0.9994480614439656	0.9999805043981125	0.9999912205152224	
6.0	462.0	532.0	6.353192462022502E-4	0.9906583267971959	0.9898986989244599	0.9993646807617806	0.999990444003989	0.9999887309708623	
6.0	462.0	532.0	0.0015646155953868545	0.9918341358288391	0.9914457236092222	0.9984353844125674	0.9999917661213461	0.9999913398082418	
6.0	462.0	532.0	6.560725179982982E-4	0.9921611424858041	0.9918267276032605	0.9993439274899455	0.9999923119623927	0.9999920505928773	
6.0	462.0	532.0	0.0013772995083315299	0.991857626736988	0.9923119103585631	0.9986227004996179	0.999991263279329	0.999992468039393	
6.0	463.0	531.0	0.002090560969732288	0.9915180938274889	0.9926977845426129	0.9979094390382189	0.9998501233989747	0.9999927765108027	
6.0	463.0	531.0	0.0015647700281294751	0.992445632778973	0.9930105046405506	0.9984352299798186	0.9999919741602133	0.9999930197082356	
5.0	463.0	532.0	0.0014178714867587748	0.9928645088563369	0.9917672587987248	0.9985821285227733	0.9999927017584683	0.999984475351137	
4.0	463.0	533.0	7.351592904988362E-4	0.9931089116335857	0.9918220940859511	0.9992648407214171	0.9999930689208741	0.9999900713065861	
3.0	464.0	533.0	8.544193748566305E-4	0.9924715408024555	0.9923893353668046	0.9991455806410442	0.9999918381013986	0.9999923185526838	
2.0	462.0	536.0	7.870098354548457E-4	0.9934746038922014	0.9892028623540542	0.9992129901883975	0.9999935563724546	0.9999809929972947	
2.0	460.0	538.0	0.0011115655427237016	0.9938130633073773	0.990099673901393	0.9988884344811316	0.999993829657257	0.9999872163253338	
2.0	460.0	538.0	4.906249918932973E-4	0.9938655659256148	0.9905797019198056	0.9995093750319609	0.999993966951671	0.9999909643159227	
2.0	460.0	538.0	8.303781354023389E-4	0.9939538400962731	0.9914440308412167	0.9991696218884569	0.9999940917237616	0.999992049713594	
1.0	462.0	537.0	0.0012085445320966029	0.9923371510233219	0.9915605748232301	0.9987914555156227	0.9999910670256273	0.999972186352264	
1.0	462.0	537.0	0.001342643304122065	0.9931109705548717	0.9921850601338968	0.9986573567435972	0.9999931898445436	0.9999924315687894	
2.0	461.0	537.0	0.004439635576017084	0.9935578291632079	0.9928285626308829	0.9955603644478423	0.9999937390321548	0.9999930829092295	
2.0	461.0	537.0	0.0010287666980491744	0.9939024599209239	0.9932446294739372	0.9989712333257958	0.9999940303556103	0.9999934363534841	
2.0	461.0	537.0	0.0017033779974864774	0.9936161175497963	0.9936238105476229	0.9982966220263547	0.9999930851565589	0.999993690846562	
2.0	461.0	537.0	0.0013238322027681736	0.9940105363254229	0.9938376654133813	0.9986761678210725	0.9999938886439294	0.9999938944785957	
2.0	461.0	537.0	0.0010326907269397332	0.9942551498833395	0.9940171171540542	0.9989673092969014	0.9999942016429196	0.9999940663547398	
[.001, 1, 0, 1, 1, 1, 1000, .334, .333, .001, 100, .01, 0, n, .07]
Population			Learning with Alarm			Learning without Alarm
vigilance only	individual learning	social learning	vigilance only	individual learning	social learning	vigilance only	individual learning	social learning	
334.0	333.0	333.0	0.5	0.5	0.5	0.5	0.5	0.5	
329.0	334.0	337.0	8.132654288424216E-4	0.6823785716892965	0.6815900218806282	0.9991867345713495	0.9995990831221916	0.999617186156949	
314.0	346.0	340.0	8.42143847669191E-4	0.7997467249090727	0.8036030643108925	0.9991578561526333	0.9997741662873572	0.9997971064870971	
299.0	358.0	343.0	6.737828261540032E-4	0.8446494688822995	0.8526545798690569	0.9993262171741117	0.999846799909518	0.9998652562406181	
293.0	366.0	341.0	0.0010377664308707955	0.8790339668126573	0.8880388288525369	0.9989622335693041	0.9998203625381192	0.9998840471143752	
288.0	370.0	342.0	7.294192419812669E-4	0.897139247963254	0.9060611527618816	0.9992705807581754	0.9998968105274489	0.9999212720615781	
280.0	380.0	340.0	6.726662228605667E-4	0.9093774327371643	0.9209064171993806	0.999327333777348	0.9999128973424899	0.9999291290326814	
269.0	388.0	343.0	0.0012033315228005333	0.9200318058975752	0.9297924830629104	0.9987966684775096	0.9999206182140983	0.9999360479884354	
262.0	394.0	344.0	9.998290115382756E-4	0.9331732566358035	0.9399523306490657	0.9990001709886454	0.9999333093784368	0.9999409730433184	
257.0	394.0	349.0	0.0011322218971031005	0.9439369908216259	0.9447733181545479	0.9988677781030179	0.9999472821923071	0.9999469197462143	
249.0	401.0	350.0	0.0015806521451405095	0.943221518776161	0.9503107145678897	0.9984193478549084	0.9999128290707319	0.9998832353664248	
238.0	409.0	353.0	9.837333044469688E-4	0.9461475009468944	0.9527031091020394	0.99901626669554	0.9999088592976095	0.9999547556059581	
231.0	413.0	356.0	0.001112309256895813	0.948570541123895	0.9540604024620004	0.998887690743112	0.9999148014038913	0.9999148171770196	
221.0	418.0	361.0	0.0012295567848717853	0.9537052278307535	0.9572040093497933	0.9987704432152154	0.9998193211516982	0.999954146544401	
216.0	421.0	363.0	4.75101195162099E-4	0.9537694027203631	0.9585822691804499	0.9995248988049241	0.9999592286895176	0.9999629067332414	
211.0	422.0	367.0	5.755396495341111E-4	0.9591601678270799	0.9574789177202547	0.9994244603505288	0.999964638178767	0.9999600660423186	
205.0	423.0	372.0	8.986368884782544E-4	0.9617907906825688	0.9584273469846787	0.9991013631116034	0.9999669207662268	0.9999573951750171	
198.0	429.0	373.0	7.60561073144311E-4	0.9611246015598255	0.9619263290495627	0.9992394389269006	0.9999601428839411	0.9999612814446928	
191.0	431.0	378.0	0.0013354942470879215	0.965000310060866	0.9654190631261671	0.9986645057529985	0.999955851645419	0.999960118883224	
175.0	440.0	385.0	0.0018138514294180233	0.9648967869827659	0.9656794302229059	0.9981861485706169	0.9999382720469889	0.9999386924680058	
162.0	450.0	388.0	0.0011798432580874586	0.9642644181216258	0.96795126829696	0.9988201567418585	0.9999520648942251	0.9999572030207806	
162.0	449.0	389.0	0.001259658274148141	0.970341749109035	0.9699815366120934	0.9987403417258075	0.9999685569167903	0.9999448859099013	
155.0	453.0	392.0	8.226316462490491E-4	0.9699215296831463	0.9723006458024556	0.9991773683537319	0.9999649503730277	0.9999697050601986	
149.0	460.0	391.0	0.0019232881151717933	0.9728235642504094	0.977380364068672	0.9980767118846781	0.9999620785888194	0.9999752508200282	
145.0	462.0	393.0	8.979421829000699E-4	0.9740549475224057	0.9769956631631477	0.999102057817028	0.9999712502277328	0.9999741094878075	
141.0	464.0	395.0	6.641271976764061E-4	0.976111260715389	0.9773302438335879	0.9993358728022655	0.9999749668202937	0.9999759144570958	
136.0	469.0	395.0	5.343171187159068E-4	0.9742514146879119	0.9786082232562175	0.9994656828812234	0.9999718957319869	0.9999790161848923	
131.0	471.0	398.0	0.0012970044933868542	0.9752112775062345	0.9769805049108583	0.9987029955065213	0.9999520865479153	0.9999572290600427	
117.0	481.0	402.0	0.0015888731437822849	0.9709349439188137	0.9757769735874967	0.998411126856041	0.9998469959302659	0.9999654220813569	
112.0	483.0	405.0	9.138085293886143E-4	0.9745293998126152	0.9755108266481041	0.9990861914704486	0.9999706392618589	0.9999600948142369	
108.0	486.0	406.0	7.188075441998268E-4	0.9756839603664542	0.9784501967164819	0.9992811924555809	0.9999642087223077	0.9999782559220453	
106.0	486.0	408.0	0.0017090261033638901	0.9785158924080266	0.9781114737646687	0.998290973896365	0.9999752390973776	0.9999470981062231	
96.0	489.0	415.0	8.320820497936271E-4	0.9784025216639562	0.9759016235461084	0.9991679179498835	0.9999758404317697	0.9999713815604967	
97.0	488.0	415.0	8.877673270576734E-4	0.979184567778042	0.9794371266423751	0.9991122326726192	0.9999797133367452	0.9999805486184457	
90.0	491.0	419.0	9.025735481826796E-4	0.9798600259409123	0.9767212479319001	0.9990974264514695	0.9999804580091659	0.9999675068486567	
83.0	497.0	420.0	0.0012868102129958967	0.9781647368717321	0.9802343056178688	0.9987131897866546	0.9999721132694526	0.9999783460525008	
76.0	500.0	424.0	0.0015776393729593564	0.9813790752095499	0.9804651358756755	0.9984223606266305	0.999974789341752	0.9999673529159657	
75.0	501.0	424.0	0.0015776275641434558	0.9819083229763165	0.9829015551038383	0.9984223724354323	0.9999778784809447	0.9999827531571841	
71.0	502.0	427.0	6.31278564691671E-4	0.9832764169661156	0.9821665948808291	0.9993687214348471	0.9999832155678811	0.9999823828485045	
66.0	505.0	429.0	0.0011149923611482623	0.9814666288438659	0.9824171116987288	0.9988850076384453	0.9999526935558399	0.9999557787251914	
61.0	507.0	432.0	0.001407250880072723	0.9823486177166851	0.9806719725270396	0.9985927491195036	0.9999725737516483	0.9999737273465363	
57.0	509.0	434.0	7.699908162184845E-4	0.9824945841734715	0.9822197824087	0.9992300091833597	0.9999806154282732	0.9999818954976398	
56.0	510.0	434.0	0.0010075659201595208	0.9828503739743455	0.9833747407675455	0.9989924340794089	0.9999803266094328	0.9999805788717487	
49.0	514.0	437.0	6.898894856301434E-4	0.9813737582658051	0.981606666003887	0.9993101105138056	0.9999784989610208	0.9999799645589647	
40.0	517.0	443.0	0.0011564099552585157	0.9828489296499996	0.9819509401141752	0.9988435900440973	0.9999779583011393	0.9999763027208665	
34.0	521.0	445.0	0.0010713927236471476	0.982813751905242	0.9838075461459848	0.9989286072756108	0.9999792700575599	0.9999821307973111	
34.0	520.0	446.0	8.182270506090035E-4	0.9853053672016496	0.9849694482135838	0.9991817729485865	0.9999847678015246	0.9999845790743819	
30.0	520.0	450.0	0.0010022167727308578	0.9859774761898402	0.9836742583273288	0.9989977832263913	0.9999837103449607	0.9999801640529334	
30.0	520.0	450.0	6.69420635848193E-4	0.9871215032166527	0.9847324303959453	0.9993305793632604	0.9999872322789217	0.9999848905963079	
27.0	522.0	451.0	0.001751242117161583	0.986684382322357	0.9841841490890022	0.9982487578818646	0.9999801063674653	0.9999670501021197	
22.0	524.0	454.0	9.546274971423637E-4	0.9843601014851693	0.9831239287189122	0.9990453725016678	0.9999708490202284	0.9999766894714692	
22.0	525.0	453.0	4.356579090711216E-4	0.9846321275215947	0.984404714185734	0.9995643420897395	0.9999852844256072	0.9999863575367077	
22.0	525.0	453.0	8.980047171608152E-4	0.9856824221957127	0.986627404300044	0.9991019952816607	0.9999866973029129	0.9999880324436442	
20.0	526.0	454.0	6.174652374852351E-4	0.9864332082588012	0.9867513194090874	0.9993825347612235	0.9999873505267639	0.9999880353556201	
16.0	530.0	454.0	6.229560224761662E-4	0.9854690171648074	0.9875700996353031	0.9993770439758984	0.9999853298355844	0.9999883930576031	
16.0	530.0	454.0	5.254673939318713E-4	0.9865790068530592	0.9880926695581401	0.9994745326044489	0.9999883267509674	0.9999895417060589	
16.0	530.0	454.0	0.0011328525731633954	0.9884418158090112	0.9875218106515611	0.9988671474252085	0.9999894538174949	0.9999858281770897	
14.0	531.0	455.0	9.390109375035621E-4	0.9871780260262224	0.9875685973904046	0.9990609890606601	0.9999845850838114	0.9999867679339614	
14.0	531.0	455.0	4.742929165654843E-4	0.9880016585738676	0.9882627214718925	0.9995257070815923	0.9999892562117625	0.9999894971805876	
15.0	530.0	455.0	6.328392203531485E-4	0.9885656744053537	0.9886785388139172	0.9993671607779189	0.9999895417209683	0.9999895507902367	
13.0	532.0	455.0	0.001889956005290089	0.9880989502096521	0.9893278468623586	0.9981100439927049	0.9999805919245721	0.9999866977452229	
13.0	532.0	455.0	0.0012524487926199263	0.9893379964182891	0.990141407594726	0.9987475512053889	0.9999895296545521	0.9999905222566658	
12.0	533.0	455.0	6.487757650381407E-4	0.9895033469068784	0.9905900863923379	0.9993512242327968	0.9999898326797351	0.9999912349076033	
12.0	533.0	455.0	0.0013841503309742003	0.9902650055153029	0.9910968995703642	0.9986158496668575	0.9999909346084634	0.9999916814643411	
10.0	534.0	456.0	6.209687559047054E-4	0.9894416403621639	0.9903360394660975	0.9993790312414825	0.9999901531932458	0.9999912410602262	
10.0	534.0	456.0	5.765447919959567E-4	0.9903103533235156	0.9909691191827931	0.999423455205409	0.9999912536143674	0.9999919309389201	
8.0	534.0	458.0	0.0010266462227458096	0.9910590363506022	0.9895520597402292	0.9989733537739842	0.9999918029445565	0.9999835343655454	
7.0	536.0	457.0	0.002196028025961134	0.9905018525475913	0.9912564362816788	0.9978039719703008	0.9999809939028004	0.9999913143192585	
7.0	536.0	457.0	9.105762100128349E-4	0.9912806704553616	0.9918083551057799	0.999089423786233	0.999991495103692	0.9999921619462754	
7.0	536.0	457.0	0.0011718219196516844	0.9907211948321683	0.9921636367563867	0.9988281780766016	0.9999883188450992	0.9999925949040053	
7.0	538.0	455.0	0.001394485312856814	0.9907304899703822	0.9925655711111988	0.998605514683406	0.9999899388209806	0.9999929333858429	
5.0	539.0	456.0	8.932455815244642E-4	0.990866159391695	0.9923140774346009	0.9991067544132483	0.9999771962016621	0.9999922583174873	
5.0	539.0	456.0	9.956663083621697E-4	0.9917807481816812	0.9927317254586532	0.9990043336864204	0.9999917779695877	0.9999929635777908	
4.0	540.0	456.0	0.0011138102008245196	0.9904002551433644	0.9921253078971077	0.998886189792651	0.9999863297439375	0.9999908579956127	
3.0	540.0	457.0	0.0010273588871486585	0.9920276865301393	0.9913661022246631	0.9989726411041432	0.9999918437890059	0.9999891220312903	
4.0	539.0	457.0	9.028364523777615E-4	0.9924340472247284	0.9921506464853578	0.9990971635410877	0.999992653114007	0.999992338313502	
3.0	540.0	457.0	6.753743027400823E-4	0.9919634811517102	0.9917481765087424	0.9993246256885381	0.9999907601937825	0.9999903240022089	
2.0	541.0	457.0	5.677944191342646E-4	0.9915934757291207	0.9926239235226476	0.9994322055677902	0.9999899017306962	0.999992844291034	
2.0	541.0	457.0	8.71338344822165E-4	0.9923059869952702	0.9931985144900103	0.9991286616421051	0.9999897002054808	0.9999933788046536	
1.0	543.0	456.0	0.0020972827841933958	0.9918580803130029	0.993136567119765	0.9979027171896434	0.9999597322255604	0.9999927635508449	
1.0	543.0	456.0	8.712520878569504E-4	0.9926262960307908	0.9935154924685707	0.9991287478859799	0.9999925691617195	0.9999935232640279	
1.0	543.0	456.0	0.001204203637144995	0.9931471604350339	0.9937784073392165	0.9987957963366918	0.9999932781901946	0.9999938620993616	
1.0	543.0	456.0	0.0010792473352428892	0.9935620387201103	0.994014775941264	0.9989207526385938	0.9999936486678108	0.9999940930537442	
1.0	543.0	456.0	5.484890898596687E-4	0.993772664029802	0.9941624612066899	0.9994515108839771	0.9999939070025288	0.9999942749128405	
1.0	544.0	455.0	0.0011612057721614522	0.9935711791963845	0.9944006942445924	0.9988387942016753	0.9999927726994189	0.9999944252203167	
1.0	544.0	455.0	6.160517758572535E-4	0.9938737427840001	0.9944996759759219	0.9993839481979795	0.999993848372848	0.999994559798147	
1.0	544.0	455.0	6.701637051404584E-4	0.9940571296737672	0.9938215760894273	0.9993298362686963	0.999994173553113	0.9999938306541012	
1.0	543.0	456.0	6.716201321930397E-4	0.9935781728929147	0.9935663483016588	0.9993283798416437	0.9999934905292639	0.9999934650256326	
1.0	544.0	455.0	8.57335430693707E-4	0.993128277036146	0.9944585635005702	0.9991426645431432	0.9999857623176335	0.9999946339964798	
1.0	544.0	455.0	5.227726838600105E-4	0.9936700467187838	0.994588760570617	0.9994772272899768	0.9999938457882389	0.9999947980099257	
1.0	544.0	455.0	5.003780691338811E-4	0.9940486635994679	0.9947158969939299	0.999499621904703	0.9999943239662483	0.9999949281404602	
1.0	544.0	455.0	8.179550098260375E-4	0.9936443360860127	0.994852331315078	0.9991820449640108	0.9999929649232981	0.9999950394428663	
1.0	545.0	454.0	8.427299909248071E-4	0.993515812017172	0.993095464821865	0.999157269982912	0.999993522791505	0.9999877220730826	
1.0	545.0	454.0	6.746282317707944E-4	0.9937771864645896	0.9942619324153591	0.999325371742066	0.9999935845441899	0.9999939763224529	
1.0	545.0	454.0	0.0011051966670407975	0.9937067130416485	0.9947254694912055	0.9988948033067959	0.999990527410807	0.9999946277439177	
1.0	545.0	454.0	0.0021074332536938456	0.9942906044071049	0.9949267858048582	0.9978925667201429	0.9999941455691475	0.999994922787788	
1.0	545.0	454.0	0.0010786460234201137	0.9946813811986159	0.9940144895588386	0.9989213539504167	0.9999946149942487	0.9998149905995953	
1.0	546.0	453.0	9.562511014565655E-4	0.9942926560558561	0.9943558009741016	0.9990437488723803	0.9999937855220503	0.9999944792684734	
1.0	545.0	454.0	7.435530114626145E-4	0.9946143042861024	0.9937056246534055	0.9992564469623743	0.9999946432782362	0.9999932201192788	
1.0	545.0	454.0	7.207376523096375E-4	0.9947704807469354	0.9934745510855977	0.9992792623215271	0.9999949415686544	0.9999931439130569	
[.001, 1, 0, 1, 1, 1, 1000, .334, .333, .001, 100, .01, 0, n, .08]
Population			Learning with Alarm			Learning without Alarm
vigilance only	individual learning	social learning	vigilance only	individual learning	social learning	vigilance only	individual learning	social learning	
334.0	333.0	333.0	0.5	0.5	0.5	0.5	0.5	0.5	
334.0	336.0	330.0	0.0016410615793455926	0.7428460971283086	0.7483003233767367	0.9983589384206337	0.9996083977132143	0.9996803371349787	
332.0	339.0	329.0	0.0015041156900792436	0.7966323028797582	0.801464116710406	0.9984958843098534	0.9998281679975086	0.9994930783297171	
337.0	333.0	330.0	7.9047896169704E-4	0.8512996181742528	0.8537426652094557	0.9992095210382201	0.9998831165727573	0.9997669600483884	
331.0	338.0	331.0	0.001001326113623634	0.9002035482466687	0.90437866431472	0.998998673886239	0.9999000385076322	0.9999079509157633	
320.0	346.0	334.0	0.0020842844911201615	0.9251499083901648	0.9283034745479694	0.9979157155087156	0.9997256646450983	0.9997362826317662	
317.0	348.0	335.0	4.523118932284151E-4	0.9269895881070673	0.9317614355791828	0.9995476881067172	0.9999297274465829	0.9999327910197462	
312.0	352.0	336.0	5.805787163406152E-4	0.9349832644263727	0.9413466480541463	0.9994194212835237	0.9999428315650936	0.9999485458274975	
310.0	354.0	336.0	0.00136198549683804	0.9434922151884354	0.9476807413002986	0.9986380145030119	0.9999506727259535	0.9999491783147695	
302.0	358.0	340.0	8.41878873099809E-4	0.9423529452754399	0.9473747704852763	0.9991581211266575	0.9997798172162996	0.9998642899378299	
297.0	364.0	339.0	8.0976745581196E-4	0.9485067903660923	0.9557844538773983	0.9991902325439757	0.9999422943567643	0.9999598868635539	
291.0	368.0	341.0	8.20890424525215E-4	0.9542090253472351	0.9596832245695265	0.9991791095751722	0.999957275993002	0.9999067125737636	
286.0	370.0	344.0	5.655422646883819E-4	0.9581384808818755	0.9604836059962969	0.9994344577350399	0.9999620827975997	0.9999636073777499	
285.0	371.0	344.0	0.002345323957985631	0.9615870040768506	0.9650728936170918	0.99765467604176	0.9999596455740233	0.9999663142744145	
280.0	375.0	345.0	7.695828466595248E-4	0.9620668298556599	0.9681825867768389	0.9992304171531295	0.9999599458073082	0.9999702635850506	
277.0	378.0	345.0	7.021706185579761E-4	0.9644873830731708	0.9705836421049099	0.9992978293813106	0.9999661870542106	0.9999745923097833	
268.0	383.0	349.0	0.0031995633503920737	0.9700212447457115	0.9704941604979404	0.9968004366494754	0.9999693459547476	0.9999290231877314	
261.0	387.0	352.0	6.898494042514939E-4	0.9673099782990467	0.9699262115098669	0.9993101505956307	0.9999653682085554	0.9999678955503787	
254.0	392.0	354.0	0.0016917041451618268	0.9672738042939092	0.9722775146913464	0.9983082958547139	0.9999111690126226	0.9998912915418326	
250.0	397.0	353.0	6.77425331238891E-4	0.965911788273623	0.9742648948806945	0.9993225746686394	0.9999537851365176	0.9999776128261315	
245.0	401.0	354.0	9.389883755912862E-4	0.9677535109930582	0.9751791762852947	0.9990610116242741	0.9999550530154667	0.9999746332625735	
241.0	403.0	356.0	5.430515542693505E-4	0.9673939466157523	0.9748429864802746	0.9994569484455473	0.999970660190504	0.9999774331780825	
237.0	409.0	354.0	3.799850457781643E-4	0.9643762472767132	0.9742021838192255	0.9996200149539773	0.9999708856287243	0.9999791392052119	
228.0	415.0	357.0	0.0016792479505883858	0.9673783370296734	0.9763412172958646	0.9983207520491925	0.9999417679957243	0.9999680720022883	
223.0	420.0	357.0	0.0026859295065455174	0.9688877513476158	0.9770919475226619	0.997314070493229	0.9999639752683743	0.9993162587049211	
217.0	421.0	362.0	8.295911105263937E-4	0.973870146687939	0.9737113137679244	0.9991704088891398	0.9999745705546157	0.99996897963716	
209.0	427.0	364.0	9.236835362837132E-4	0.9724944420449118	0.9775798374264137	0.999076316463325	0.9999704115647517	0.9999781525184708	
204.0	430.0	366.0	0.0010416559190029949	0.9736639376423529	0.9782840311640613	0.9989583440806081	0.9999674729623669	0.9999709056979459	
192.0	437.0	371.0	0.0011633636730403588	0.9704838724306288	0.9754445252691563	0.9988366363264429	0.9999571716524419	0.9999620865618536	
181.0	443.0	376.0	0.0015390939495564413	0.9729148913773291	0.9760463719946814	0.9984609060498424	0.9999624668717408	0.9999576210770851	
