% Base Parameters: Dims = 100, predfreq = .004, huntsteps = 4, hetfreq = .01, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 1000, vigilance = true, vigprop = .333, indvprop = .333, mutrate = .001, fthresh = 25, localbirth = false, learnalg = n, lrate = .01, 

% Test Parameters:
%vigilance = [true, false]
%learnalg = [n, r, b]
% 	Parameters		Results
Timestep	vigilance	learnalg	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	vigcount	indcount	soccount	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, true, .333, .333, .001, 25, false, n, .01]
990000	false	n	NaN	0.490710396813082	-Infinity	NaN	0.9769744416240935	Infinity	0.0	1000.0	0.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, false, .333, .333, .001, 25, false, r, .01]
0	false	r	NaN	0.5	0.5	NaN	0.5	0.5	0.0	666.0	334.0	
10000	false	r	NaN	0.4942170526243502	0.4976446087968273	NaN	0.9877348455153134	0.9240356219565998	0.0	737.0	263.0	
20000	false	r	NaN	0.489676267455066	0.49776020817903294	NaN	0.9869978436947402	0.9507016458150528	0.0	793.0	207.0	
30000	false	r	NaN	0.48627136098276025	0.49727009723093196	NaN	0.9870346317379045	0.9340302278553031	0.0	783.0	217.0	
40000	false	r	NaN	0.4877732168546442	0.49954616378675404	NaN	0.9831917422135881	0.9421768461707957	0.0	817.0	183.0	
50000	false	r	NaN	0.48765304217481	0.49656325366057635	NaN	0.9816164080215496	0.9459562460771362	0.0	871.0	129.0	
60000	false	r	NaN	0.48649442924467606	0.5009374291226376	NaN	0.9847327384316813	0.9554896926091748	0.0	883.0	117.0	
70000	false	r	NaN	0.4900160586087437	0.49781044023432275	NaN	0.9939336154707724	0.9731371784522908	0.0	905.0	95.0	
80000	false	r	NaN	0.48926214823958575	0.49867990223163067	NaN	0.9903400295682736	0.9622383393150643	0.0	913.0	87.0	
90000	false	r	NaN	0.48836502768952295	0.49714891517958587	NaN	0.984719591446365	0.9479077886956532	0.0	933.0	67.0	
100000	false	r	NaN	0.48824636500389373	0.49461281427764964	NaN	0.9880181863084435	0.9615547217086964	0.0	931.0	69.0	
110000	false	r	NaN	0.48799466749468184	0.49879255659077365	NaN	0.9807722842826423	0.9444993621968482	0.0	934.0	66.0	
120000	false	r	NaN	0.489802671990498	0.49834646045027964	NaN	0.9935223107994643	0.9704451769102658	0.0	935.0	65.0	
130000	false	r	NaN	0.4895209955378381	0.4925207043137678	NaN	0.9922739095742138	0.9770373237449201	0.0	938.0	62.0	
140000	false	r	NaN	0.4892912468529476	0.5007294309470854	NaN	0.9868219364814339	0.9688700759713571	0.0	929.0	71.0	
150000	false	r	NaN	0.48897699662289523	0.5022839350352042	NaN	0.9898771424925601	0.9487925580421152	0.0	936.0	64.0	
160000	false	r	NaN	0.4877181366550579	0.5011323064965812	NaN	0.9882704356873575	0.9490854707738935	0.0	952.0	48.0	
170000	false	r	NaN	0.49035776094827693	0.4957718230000687	NaN	0.9830447114476899	0.9460454622322735	0.0	948.0	52.0	
180000	false	r	NaN	0.48869096907109005	0.49915321692826986	NaN	0.9857474193114877	0.9589248786307738	0.0	945.0	55.0	
190000	false	r	NaN	0.48815674918620655	0.49555803134870946	NaN	0.9869378193617078	0.9767629794908044	0.0	949.0	51.0	
200000	false	r	NaN	0.48719956128979497	0.498283352274089	NaN	0.9867698360675285	0.9588911229400899	0.0	966.0	34.0	
210000	false	r	NaN	0.48744988010347895	0.5004351626165217	NaN	0.9867387200023666	0.9651003594324701	0.0	973.0	27.0	
220000	false	r	NaN	0.4860769342040553	0.4977341499483925	NaN	0.9845988433717432	0.966277713452409	0.0	967.0	33.0	
230000	false	r	NaN	0.4863382782365149	0.4951809020631955	NaN	0.9886770078436375	0.9603028381362705	0.0	965.0	35.0	
240000	false	r	NaN	0.48669856575047693	0.5016597368907985	NaN	0.9877528216223675	0.9725323235005895	0.0	960.0	40.0	
250000	false	r	NaN	0.49151145562728193	0.49556955875321806	NaN	0.9863380237145565	0.9742755777791653	0.0	967.0	33.0	
260000	false	r	NaN	0.4893028626382828	0.49196169897114567	NaN	0.9917579796612995	0.9401769708139833	0.0	987.0	13.0	
270000	false	r	NaN	0.4911641744149035	0.5007993728997004	NaN	0.9905303201115481	0.9702745134465847	0.0	989.0	11.0	
280000	false	r	NaN	0.48898462773600443	0.47217837298579435	NaN	0.9858186983982355	0.9680000706352647	0.0	996.0	4.0	
290000	false	r	NaN	0.486801860744375	0.5014003084767608	NaN	0.9897760117320181	0.971046197187441	0.0	994.0	6.0	
300000	false	r	NaN	0.4848923812165806	0.49997500000005424	NaN	0.9890179761196358	0.9828037594433812	0.0	998.0	2.0	
310000	false	r	NaN	0.4865822393897	0.4967326683333695	NaN	0.9886116280744993	0.9569360878786964	0.0	997.0	3.0	
320000	false	r	NaN	0.48684707545786743	0.5000000000000542	NaN	0.9874870922706913	0.9982394033225406	0.0	998.0	2.0	
330000	false	r	NaN	0.48803280847792435	Infinity	NaN	0.9924102715656495	Infinity	0.0	1000.0	0.0	
340000	false	r	NaN	0.49005753860163626	Infinity	NaN	0.991975981586399	Infinity	0.0	1000.0	0.0	
350000	false	r	NaN	0.4902080364032803	Infinity	NaN	0.9937601182757929	Infinity	0.0	1000.0	0.0	
360000	false	r	NaN	0.48880212582220456	0.5000000000000361	NaN	0.9839804518004333	0.9361579686940228	0.0	997.0	3.0	
370000	false	r	NaN	0.48976976971503844	0.5000000000000271	NaN	0.9868353931458623	0.967372830763075	0.0	996.0	4.0	
380000	false	r	NaN	0.4914932155946658	0.5063661136183114	NaN	0.9892371384127528	0.9793157129470136	0.0	996.0	4.0	
390000	false	r	NaN	0.4897241861790607	0.5067470331670361	NaN	0.98571920232217	0.9581379828969186	0.0	997.0	3.0	
400000	false	r	NaN	0.4906644192706001	0.5033166666667027	NaN	0.9899853156108398	0.982514155643687	0.0	997.0	3.0	
410000	false	r	NaN	0.4899263547306555	0.5221236870066144	NaN	0.9916819992295209	0.9999418106556337	0.0	999.0	1.0	
420000	false	r	NaN	0.4877151850874729	Infinity	NaN	0.9943781124905607	Infinity	0.0	1000.0	0.0	
430000	false	r	NaN	0.4899744934850311	0.5000000000000542	NaN	0.9890393210134336	0.9457085976500159	0.0	998.0	2.0	
440000	false	r	NaN	0.4918505829032204	0.5000000000000542	NaN	0.9912045075940206	0.9993747942416615	0.0	998.0	2.0	
450000	false	r	NaN	0.49096201646907844	0.49343266833336946	NaN	0.985778543369561	0.9721243287721827	0.0	997.0	3.0	
460000	false	r	NaN	0.4900639131584568	Infinity	NaN	0.9875964253139901	Infinity	0.0	1000.0	0.0	
470000	false	r	NaN	0.4837268191379516	0.4970762539447164	NaN	0.9874014961644106	0.9404009506255188	0.0	994.0	6.0	
480000	false	r	NaN	0.48667324017798447	0.48105933679943763	NaN	0.9816267329824753	0.9412818677141167	0.0	994.0	6.0	
490000	false	r	NaN	0.4889732125451062	0.5000000000001084	NaN	0.9851929628556848	0.7456991463369116	0.0	999.0	1.0	
500000	false	r	NaN	0.48940155133901414	0.5000000000000181	NaN	0.9904320998583778	0.992829609607042	0.0	994.0	6.0	
510000	false	r	NaN	0.4870864340968047	0.4869852940802926	NaN	0.9927272963010478	0.9399378959064632	0.0	992.0	8.0	
520000	false	r	NaN	0.4841530542749377	0.49027969240018426	NaN	0.9886707852794919	0.9656814936517394	0.0	994.0	6.0	
530000	false	r	NaN	0.4889803636919339	0.4983416666666842	NaN	0.9881961019275363	0.9629567159354386	0.0	994.0	6.0	
540000	false	r	NaN	0.49061446636467115	0.5000000000000528	NaN	0.987902465689774	0.9997312832002663	0.0	998.0	2.0	
550000	false	r	NaN	0.4886369125083294	0.48580456187096305	NaN	0.9858848060867694	0.9524639761913594	0.0	998.0	2.0	
560000	false	r	NaN	0.4897012801938475	0.5000000000000528	NaN	0.9871169716446245	0.9440254935856862	0.0	998.0	2.0	
570000	false	r	NaN	0.4882644550739615	0.501732008316702	NaN	0.9896420853866215	0.9806622129976846	0.0	997.0	3.0	
580000	false	r	NaN	0.48913885959601683	0.501039204990021	NaN	0.9918307329155639	0.9844627324571602	0.0	995.0	5.0	
590000	false	r	NaN	0.4899478522548002	0.48767171818387955	NaN	0.9916845037703791	0.9881196052348308	0.0	996.0	4.0	
600000	false	r	NaN	0.48582572744006053	0.4913304395286341	NaN	0.9881723784198678	0.9372383043089917	0.0	995.0	5.0	
610000	false	r	NaN	0.4895948159093269	0.5063778457191267	NaN	0.9886252006047626	0.9969435664471872	0.0	992.0	8.0	
620000	false	r	NaN	0.4905322209015002	0.5046384332502739	NaN	0.9909880499211379	0.9706087821660394	0.0	989.0	11.0	
630000	false	r	NaN	0.4900227665739169	0.4993301976799742	NaN	0.9854138478953142	0.9657001228133936	0.0	985.0	15.0	
640000	false	r	NaN	0.48671561984431094	0.49891184228569674	NaN	0.9866916849128216	0.9638795327627658	0.0	980.0	20.0	
650000	false	r	NaN	0.4871630738434217	0.49716924058419965	NaN	0.9842039639952542	0.9539172557418851	0.0	950.0	50.0	
660000	false	r	NaN	0.4877725944230708	0.49368906728103323	NaN	0.991855001075536	0.9644701044919414	0.0	945.0	55.0	
670000	false	r	NaN	0.48239840033409104	0.4994568243302202	NaN	0.988816214756294	0.9600153358664922	0.0	955.0	45.0	
680000	false	r	NaN	0.4856359561702851	0.5004414272675964	NaN	0.9912941744420725	0.9731190738922408	0.0	959.0	41.0	
690000	false	r	NaN	0.4870301021628974	0.498355239224517	NaN	0.9974275190564245	0.9942506884569287	0.0	980.0	20.0	
700000	false	r	NaN	0.4887665409191183	0.4952591165894311	NaN	0.9860042976525247	0.9579975602371245	0.0	973.0	27.0	
710000	false	r	NaN	0.4858658529551672	0.4966312489586339	NaN	0.9875993518277489	0.9607875698432449	0.0	963.0	37.0	
720000	false	r	NaN	0.4895010327238804	0.49933324798184303	NaN	0.9875636431918186	0.9402016930036817	0.0	967.0	33.0	
730000	false	r	NaN	0.48768366639406957	0.49678857781921587	NaN	0.9872519062174016	0.958449158239757	0.0	960.0	40.0	
740000	false	r	NaN	0.48590763398429127	0.49174825014901985	NaN	0.9861384702966882	0.9585257020706525	0.0	954.0	46.0	
750000	false	r	NaN	0.4891511347703992	0.4968082777898882	NaN	0.9870568925688307	0.9624982494554287	0.0	970.0	30.0	
760000	false	r	NaN	0.4894490735098982	0.5027139207555282	NaN	0.9936183736606319	0.9794593155500961	0.0	973.0	27.0	
770000	false	r	NaN	0.4895249899110826	0.49891509653531646	NaN	0.9872074208693711	0.9526803315721183	0.0	977.0	23.0	
780000	false	r	NaN	0.4873453890526214	0.4958175225767552	NaN	0.989437829628255	0.9795612634187593	0.0	976.0	24.0	
790000	false	r	NaN	0.4894724502911888	0.4984563233191143	NaN	0.9915150878443342	0.979670244172439	0.0	958.0	42.0	
800000	false	r	NaN	0.4884605049203414	0.5041820550419304	NaN	0.9879026554404774	0.9429210585403558	0.0	959.0	41.0	
810000	false	r	NaN	0.4890315362214648	0.49576647427916526	NaN	0.9903355730601248	0.9593379026729434	0.0	969.0	31.0	
820000	false	r	NaN	0.48773424548149913	0.5020577702716611	NaN	0.9922543141169119	0.9785168501038095	0.0	975.0	25.0	
830000	false	r	NaN	0.48629906189416294	0.5032855763235237	NaN	0.9822372761692183	0.9625858574541007	0.0	970.0	30.0	
840000	false	r	NaN	0.49109056234742715	0.4981092773491678	NaN	0.9897535778540578	0.9820544895285435	0.0	966.0	34.0	
850000	false	r	NaN	0.4900264866278941	0.49340900836311846	NaN	0.9923501102612273	0.9759535042275641	0.0	978.0	22.0	
860000	false	r	NaN	0.4886052786469542	0.49908622560022353	NaN	0.9886227457267446	0.9667832657087911	0.0	979.0	21.0	
870000	false	r	NaN	0.4886005323143014	0.5001379616302325	NaN	0.9869310395358609	0.9588770015801715	0.0	977.0	23.0	
880000	false	r	NaN	0.4905805236017152	0.5040874514336325	NaN	0.9900054877837275	0.9703148967156761	0.0	982.0	18.0	
890000	false	r	NaN	0.4885663888039328	0.5062944407995996	NaN	0.9829287281500811	0.9745769866947955	0.0	994.0	6.0	
900000	false	r	NaN	0.48775317449775935	0.5000000000000089	NaN	0.9901699003738641	0.9164850391235726	0.0	998.0	2.0	
910000	false	r	NaN	0.4885387995950145	Infinity	NaN	0.9884666948084034	Infinity	0.0	1000.0	0.0	
920000	false	r	NaN	0.49107500664999526	Infinity	NaN	0.9887409897786475	Infinity	0.0	1000.0	0.0	
930000	false	r	NaN	0.4890616643167095	0.49005000000001775	NaN	0.9902360565437773	0.9735630381743303	0.0	999.0	1.0	
940000	false	r	NaN	0.48622525982237147	Infinity	NaN	0.9888898343540092	Infinity	0.0	1000.0	0.0	
950000	false	r	NaN	0.489222425259067	0.5000000000000089	NaN	0.9892805829812632	0.9959463457501736	0.0	998.0	2.0	
960000	false	r	NaN	0.48475427188487125	0.5227453395425503	NaN	0.9865454739100378	0.9999929011565911	0.0	999.0	1.0	
970000	false	r	NaN	0.4879389124548676	0.5000000000000182	NaN	0.9918246727341479	0.9911331141602042	0.0	999.0	1.0	
980000	false	r	NaN	0.4897462128366416	0.5000000000000182	NaN	0.988785592539364	0.9918603340821125	0.0	999.0	1.0	
990000	false	r	NaN	0.4903640395616231	Infinity	NaN	0.9903266590735171	Infinity	0.0	1000.0	0.0	
% [100, .004, 4, .01, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 1000, false, .333, .333, .001, 25, false, b, .01]
0	false	b	NaN	0.5	0.5	NaN	0.5	0.5	0.0	666.0	334.0	
10000	false	b	NaN	0.3285123966942149	0.4340369393139842	NaN	1.0	1.0	0.0	242.0	758.0	
20000	false	b	NaN	0.4079601990049751	0.4305381727158949	NaN	1.0	1.0	0.0	201.0	799.0	
30000	false	b	NaN	0.41483516483516486	0.402200488997555	NaN	1.0	0.9993887530562348	0.0	182.0	818.0	
40000	false	b	NaN	0.4110576923076923	0.42613636363636365	NaN	1.0	1.0	0.0	208.0	792.0	
50000	false	b	NaN	0.4214659685863874	0.4369592088998764	NaN	1.0	1.0	0.0	191.0	809.0	
60000	false	b	NaN	0.3689839572192513	0.4102091020910209	NaN	1.0	1.0	0.0	187.0	813.0	
70000	false	b	NaN	0.3855721393034826	0.4048811013767209	NaN	1.0	1.0	0.0	201.0	799.0	
80000	false	b	NaN	0.3968253968253968	0.41676942046855736	NaN	1.0	0.9993834771886559	0.0	189.0	811.0	
90000	false	b	NaN	0.3868421052631579	0.42160493827160495	NaN	1.0	1.0	0.0	190.0	810.0	
100000	false	b	NaN	0.4066666666666667	0.44058823529411767	NaN	1.0	1.0	0.0	150.0	850.0	
110000	false	b	NaN	0.41134751773049644	0.4342258440046566	NaN	1.0	1.0	0.0	141.0	859.0	
120000	false	b	NaN	0.39714285714285713	0.42848484848484847	NaN	1.0	1.0	0.0	175.0	825.0	
130000	false	b	NaN	0.3776041666666667	0.411509900990099	NaN	1.0	1.0	0.0	192.0	808.0	
140000	false	b	NaN	0.3879781420765027	0.4228886168910649	NaN	1.0	1.0	0.0	183.0	817.0	
150000	false	b	NaN	0.4046511627906977	0.4445859872611465	NaN	1.0	1.0	0.0	215.0	785.0	
160000	false	b	NaN	0.43478260869565216	0.4474025974025974	NaN	1.0	0.9993506493506493	0.0	230.0	770.0	
170000	false	b	NaN	0.4064039408866995	0.4410288582183187	NaN	1.0	1.0	0.0	203.0	797.0	
180000	false	b	NaN	0.4323671497584541	0.44640605296343	NaN	1.0	1.0	0.0	207.0	793.0	
190000	false	b	NaN	0.431640625	0.4435483870967742	NaN	1.0	1.0	0.0	256.0	744.0	
200000	false	b	NaN	0.4276595744680851	0.44052287581699345	NaN	1.0	0.9993464052287582	0.0	235.0	765.0	
210000	false	b	NaN	0.40486725663716816	0.44896640826873385	NaN	1.0	1.0	0.0	226.0	774.0	
220000	false	b	NaN	0.39487179487179486	0.4161490683229814	NaN	1.0	1.0	0.0	195.0	805.0	
230000	false	b	NaN	0.4230769230769231	0.41706161137440756	NaN	1.0	1.0	0.0	156.0	844.0	
240000	false	b	NaN	0.38764044943820225	0.42944038929440387	NaN	1.0	1.0	0.0	178.0	822.0	
250000	false	b	NaN	0.37823834196891193	0.4231722428748451	NaN	1.0	1.0	0.0	193.0	807.0	
260000	false	b	NaN	0.4232558139534884	0.43312101910828027	NaN	1.0	0.9987261146496815	0.0	215.0	785.0	
270000	false	b	NaN	0.38823529411764707	0.43132530120481927	NaN	1.0	1.0	0.0	170.0	830.0	
280000	false	b	NaN	0.40822784810126583	0.43883610451306415	NaN	0.9968354430379747	1.0	0.0	158.0	842.0	
290000	false	b	NaN	0.40756302521008403	0.4398410896708286	NaN	1.0	1.0	0.0	119.0	881.0	
300000	false	b	NaN	0.405982905982906	0.42638731596828994	NaN	1.0	1.0	0.0	117.0	883.0	
310000	false	b	NaN	0.3958333333333333	0.411214953271028	NaN	1.0	1.0	0.0	144.0	856.0	
320000	false	b	NaN	0.39849624060150374	0.43829296424452135	NaN	1.0	1.0	0.0	133.0	867.0	
330000	false	b	NaN	0.40372670807453415	0.4135876042908224	NaN	1.0	1.0	0.0	161.0	839.0	
340000	false	b	NaN	0.43037974683544306	0.4418052256532066	NaN	1.0	1.0	0.0	158.0	842.0	
350000	false	b	NaN	0.4057971014492754	0.42981438515081205	NaN	1.0	1.0	0.0	138.0	862.0	
360000	false	b	NaN	0.42657342657342656	0.42998833138856474	NaN	1.0	1.0	0.0	143.0	857.0	
370000	false	b	NaN	0.39351851851851855	0.4075112107623318	NaN	1.0	0.999439461883408	0.0	108.0	892.0	
380000	false	b	NaN	0.3826530612244898	0.4079822616407982	NaN	1.0	0.9994456762749445	0.0	98.0	902.0	
390000	false	b	NaN	0.40865384615384615	0.42354910714285715	NaN	1.0	0.9994419642857143	0.0	104.0	896.0	
400000	false	b	NaN	0.36813186813186816	0.4174917491749175	NaN	1.0	0.9994499449944995	0.0	91.0	909.0	
410000	false	b	NaN	0.3625	0.42336956521739133	NaN	1.0	1.0	0.0	80.0	920.0	
420000	false	b	NaN	0.4188034188034188	0.4309173272933182	NaN	1.0	1.0	0.0	117.0	883.0	
430000	false	b	NaN	0.4175257731958763	0.40476190476190477	NaN	1.0	1.0	0.0	97.0	903.0	
440000	false	b	NaN	0.43859649122807015	0.44300225733634313	NaN	1.0	1.0	0.0	114.0	886.0	
450000	false	b	NaN	0.39080459770114945	0.42606790799561883	NaN	1.0	1.0	0.0	87.0	913.0	
460000	false	b	NaN	0.3811881188118812	0.44271412680756395	NaN	1.0	1.0	0.0	101.0	899.0	
470000	false	b	NaN	0.41346153846153844	0.44698660714285715	NaN	1.0	1.0	0.0	104.0	896.0	
480000	false	b	NaN	0.44285714285714284	0.4374301675977654	NaN	1.0	1.0	0.0	105.0	895.0	
490000	false	b	NaN	0.41517857142857145	0.44481981981981983	NaN	1.0	0.9994369369369369	0.0	112.0	888.0	
500000	false	b	NaN	0.43537414965986393	0.4320046893317702	NaN	1.0	0.9994138335287222	0.0	147.0	853.0	
510000	false	b	NaN	0.403030303030303	0.4179640718562874	NaN	1.0	1.0	0.0	165.0	835.0	
520000	false	b	NaN	0.4114285714285714	0.4254545454545455	NaN	1.0	1.0	0.0	175.0	825.0	
530000	false	b	NaN	0.4093567251461988	0.4324487334137515	NaN	1.0	1.0	0.0	171.0	829.0	
540000	false	b	NaN	0.4166666666666667	0.42422434367541767	NaN	1.0	1.0	0.0	162.0	838.0	
550000	false	b	NaN	0.39820359281437123	0.4171668667466987	NaN	1.0	1.0	0.0	167.0	833.0	
560000	false	b	NaN	0.388	0.4217142857142857	NaN	1.0	1.0	0.0	125.0	875.0	
570000	false	b	NaN	0.3715277777777778	0.4433411214953271	NaN	1.0	0.9994158878504673	0.0	144.0	856.0	
580000	false	b	NaN	0.42700729927007297	0.45133256083429896	NaN	0.9963503649635036	1.0	0.0	137.0	863.0	
590000	false	b	NaN	0.4074074074074074	0.4352601156069364	NaN	1.0	1.0	0.0	135.0	865.0	
600000	false	b	NaN	0.4068965517241379	0.4450292397660819	NaN	1.0	1.0	0.0	145.0	855.0	
610000	false	b	NaN	0.39403973509933776	0.4163722025912839	NaN	1.0	1.0	0.0	151.0	849.0	
620000	false	b	NaN	0.43795620437956206	0.4235225955967555	NaN	1.0	1.0	0.0	137.0	863.0	
630000	false	b	NaN	0.425	0.44302325581395346	NaN	1.0	1.0	0.0	140.0	860.0	
640000	false	b	NaN	0.4069767441860465	0.4230769230769231	NaN	1.0	1.0	0.0	129.0	871.0	
650000	false	b	NaN	0.430327868852459	0.43451025056947606	NaN	1.0	0.9994305239179955	0.0	122.0	878.0	
660000	false	b	NaN	0.43795620437956206	0.4322132097334878	NaN	1.0	1.0	0.0	137.0	863.0	
670000	false	b	NaN	0.3959731543624161	0.44300822561692127	NaN	1.0	1.0	0.0	149.0	851.0	
680000	false	b	NaN	0.39344262295081966	0.4379271070615034	NaN	1.0	1.0	0.0	122.0	878.0	
690000	false	b	NaN	0.42248062015503873	0.4397244546498278	NaN	1.0	1.0	0.0	129.0	871.0	
700000	false	b	NaN	0.4017094017094017	0.43261608154020387	NaN	1.0	0.9994337485843715	0.0	117.0	883.0	
710000	false	b	NaN	0.4124087591240876	0.4339513325608343	NaN	1.0	1.0	0.0	137.0	863.0	
720000	false	b	NaN	0.39285714285714285	0.4372093023255814	NaN	1.0	0.9994186046511628	0.0	140.0	860.0	
730000	false	b	NaN	0.39855072463768115	0.43271461716937354	NaN	1.0	1.0	0.0	138.0	862.0	
740000	false	b	NaN	0.41329479768786126	0.4280532043530834	NaN	1.0	1.0	0.0	173.0	827.0	
750000	false	b	NaN	0.40189873417721517	0.42102137767220904	NaN	1.0	1.0	0.0	158.0	842.0	
760000	false	b	NaN	0.4006849315068493	0.43266978922716626	NaN	1.0	1.0	0.0	146.0	854.0	
770000	false	b	NaN	0.4326241134751773	0.4214202561117579	NaN	1.0	1.0	0.0	141.0	859.0	
780000	false	b	NaN	0.3677685950413223	0.42263936291240045	NaN	1.0	1.0	0.0	121.0	879.0	
790000	false	b	NaN	0.4212962962962963	0.43385650224215244	NaN	1.0	1.0	0.0	108.0	892.0	
800000	false	b	NaN	0.39903846153846156	0.43582589285714285	NaN	1.0	1.0	0.0	104.0	896.0	
810000	false	b	NaN	0.42248062015503873	0.4316877152698048	NaN	1.0	1.0	0.0	129.0	871.0	
820000	false	b	NaN	0.39556962025316456	0.4085510688836104	NaN	0.9968354430379747	1.0	0.0	158.0	842.0	
830000	false	b	NaN	0.3877551020408163	0.4343493552168816	NaN	1.0	1.0	0.0	147.0	853.0	
840000	false	b	NaN	0.4273255813953488	0.4420289855072464	NaN	1.0	1.0	0.0	172.0	828.0	
850000	false	b	NaN	0.3944099378881988	0.44517282479141834	NaN	1.0	0.9994040524433849	0.0	161.0	839.0	
860000	false	b	NaN	0.42567567567567566	0.43779342723004694	NaN	1.0	1.0	0.0	148.0	852.0	
870000	false	b	NaN	0.4246987951807229	0.420863309352518	NaN	1.0	1.0	0.0	166.0	834.0	
880000	false	b	NaN	0.369281045751634	0.4344746162927981	NaN	1.0	1.0	0.0	153.0	847.0	
890000	false	b	NaN	0.38235294117647056	0.4114521841794569	NaN	1.0	1.0	0.0	153.0	847.0	
900000	false	b	NaN	0.3939393939393939	0.43951612903225806	NaN	1.0	1.0	0.0	132.0	868.0	
910000	false	b	NaN	0.43333333333333335	0.45202312138728323	NaN	1.0	1.0	0.0	135.0	865.0	
920000	false	b	NaN	0.4076923076923077	0.4367816091954023	NaN	0.9961538461538462	1.0	0.0	130.0	870.0	
930000	false	b	NaN	0.37850467289719625	0.4165733482642777	NaN	1.0	1.0	0.0	107.0	893.0	
940000	false	b	NaN	0.3949579831932773	0.4392735527809308	NaN	1.0	1.0	0.0	119.0	881.0	
950000	false	b	NaN	0.40186915887850466	0.42889137737961924	NaN	1.0	0.9994400895856663	0.0	107.0	893.0	
960000	false	b	NaN	0.40086206896551724	0.4411764705882353	NaN	1.0	1.0	0.0	116.0	884.0	
970000	false	b	NaN	0.41935483870967744	0.4316427783902977	NaN	1.0	0.9994487320837927	0.0	93.0	907.0	
980000	false	b	NaN	0.4144736842105263	0.4258658008658009	NaN	1.0	1.0	0.0	76.0	924.0	
990000	false	b	NaN	0.4097222222222222	0.43372844827586204	NaN	1.0	1.0	0.0	72.0	928.0	
