% Base Parameters: Dims = 5, predfreq = .1, huntsteps = 1000, hetfreq = .1, accalarm = 1, falarm = 0, preddet = 1, alarmdet = 1, condet = 1, apredrange = 2, aalarmrange = 4, aconrange = 2, hetrange = 4, predrange = 2, align = true, popthresh = 3, basevig = .001, vigilance = true, vigprop = .3, indvprop = .3, mutrate = .001, fthresh = 150, stayforage = 1, foragediff = .01, localbirth = false, minlifespan = 200, lifespanrange = 0, learnalg = n, lrate = .001, 

% Test Parameters:
%learnalg = [n, r]
%lrate = [.001, .01, .1]
% 		Parameters		Results
Seed	Timestep	learnalg	lrate	VigAlarm	IndAlarm	SocAlarm	VigNoAlarm	IndNoAlarm	SocNoAlarm	VigPredCost	IndPredCost	SocPredCost	VigForageCost	IndForageCost	SocForageCost	VigOffspring	IndOffspring	SocOffspring	VigLifespan	IndLifespan	SocLifespan	PredRate	ReprodRate	FAlarmRate	vigcount	indcount	soccount	
% [5, .1, 1000, .1, 1, 0, 1, 1, 1, 2, 4, 2, 4, 2, true, 3, .001, true, .3, .3, .001, 150, 1, .01, false, 200, 0, n, .001]
7	32	n	.001	0.5146778039523843	0.4831899561391935	0.5273786651227327	0.4853221960476157	0.4131714899838113	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.6875	1.0	1.0	1.0	
7	33	n	.001	0.5151626939525312	0.4827073281683537	0.5278498448381346	0.48483730604746883	0.4131714899838113	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7272727272727273	1.0	1.0	1.0	
7	34	n	.001	0.5156470709927691	0.4822252144757935	0.5283205052731502	0.484352929007231	0.4131714899838113	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7647058823529411	1.0	1.0	1.0	
7	35	n	.001	0.5161309347640628	0.4822252144757935	0.5287906462633835	0.48386906523593715	0.41374073740602924	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7714285714285715	1.0	1.0	1.0	
7	36	n	.001	0.5156153240448547	0.4817436153453754	0.5282635769777831	0.4843846759551454	0.41374073740602924	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8055555555555556	1.0	1.0	1.0	
7	37	n	.001	0.5160992214827378	0.48126253105531347	0.5277369701171984	0.4839007785172624	0.41374073740602924	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8378378378378378	1.0	1.0	1.0	
7	38	n	.001	0.5155836403694956	0.4807819618781967	0.5282077550171267	0.48441635963050445	0.41374073740602924	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.868421052631579	1.0	1.0	1.0	
7	39	n	.001	0.5150685411947209	0.4803019080810141	0.5276811972080672	0.48493145880527927	0.41374073740602924	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8974358974358975	1.0	1.0	1.0	
7	40	n	.001	0.5155530179049701	0.4798223699251779	0.5281520435921313	0.48444698209502995	0.41374073740602924	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.875	1.0	1.0	1.0	
7	41	n	.001	0.5150379473910319	0.48034172203852976	0.5286223705896865	0.48496205260896813	0.41374073740602924	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	0.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8780487804878049	1.0	1.0	1.0	
7	42	n	.001	0.5145233595659193	0.4808605980487717	0.5290921780396234	0.4854766404340807	0.41374073740602924	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8809523809523809	1.0	1.0	1.0	
7	43	n	.001	0.5150084127715514	0.48038045986341893	0.5295614657859334	0.48499158722844865	0.41374073740602924	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8604651162790697	1.0	1.0	1.0	
7	44	n	.001	0.5154929531168491	0.4808993003134307	0.5300302336776848	0.484507046883151	0.41374073740602924	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8636363636363636	1.0	1.0	1.0	
7	45	n	.001	0.5159769802909407	0.4808993003134307	0.5304984815689983	0.4840230197090592	0.4143096628665317	0.44852683630463885	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8444444444444444	1.0	1.0	1.0	
7	46	n	.001	0.5164604939887176	0.48141766383755585	0.5304984815689983	0.4835395060112824	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8478260869565217	1.0	1.0	1.0	
7	47	n	.001	0.5169434939108095	0.48093692846492125	0.5309662093190238	0.48305650608919054	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8723404255319149	1.0	1.0	1.0	
7	48	n	.001	0.5174259797635609	0.48045670838670534	0.5304372451065911	0.4825740202364391	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8958333333333334	1.0	1.0	1.0	
7	49	n	.001	0.5179079512590067	0.4799770038661169	0.5309050409202684	0.4820920487409935	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8979591836734694	1.0	1.0	1.0	
7	50	n	.001	0.5183894081148477	0.4794978151608046	0.5313723164743033	0.48161059188515215	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.9	1.0	1.0	1.0	
7	51	n	.001	0.5188703500544277	0.4790191425228811	0.531839071637182	0.48112964994557234	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.9019607843137255	1.0	1.0	1.0	
7	52	n	.001	0.518352198655345	0.4785409861989476	0.5323053062823518	0.4816478013446551	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.9038461538461539	1.0	1.0	1.0	
7	53	n	.001	0.5188331804196804	0.4780633464301177	0.5327710202881969	0.48116681958031965	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.9056603773584906	1.0	1.0	1.0	
7	54	n	.001	0.5183150632715866	0.47758622345204144	0.5332362135380143	0.4816849367284133	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8888888888888888	1.0	1.0	1.0	
7	55	n	.001	0.5177974241956158	0.4781076116636991	0.533700885919992	0.4822025758043841	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8727272727272727	1.0	1.0	1.0	
7	56	n	.001	0.51728026393865	0.47862852714629944	0.5341650373271828	0.48271973606134994	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8571428571428571	1.0	1.0	1.0	
7	57	n	.001	0.5167635832402626	0.47914896910205673	0.5346286676574825	0.48323641675973744	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8421052631578947	1.0	1.0	1.0	
7	58	n	.001	0.5162473828327395	0.4796689367406399	0.5350917768136058	0.4837526171672604	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8275862068965517	1.0	1.0	1.0	
7	59	n	.001	0.5157316634411016	0.48018842927915095	0.5355543647030624	0.4842683365588985	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8135593220338984	1.0	1.0	1.0	
7	60	n	.001	0.515216425783125	0.48070744594210507	0.5360164312381339	0.4847835742168751	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8	1.0	1.0	1.0	
7	61	n	.001	0.5157007459284866	0.4812259859614084	0.5364779763358504	0.4842992540715133	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7868852459016393	1.0	1.0	1.0	
7	62	n	.001	0.5161845527709943	0.4817440485763375	0.536938999917966	0.4838154472290057	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7903225806451613	1.0	1.0	1.0	
7	63	n	.001	0.516667846008005	0.48226163303351816	0.5364049493448971	0.4833321539919951	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7936507936507936	1.0	1.0	1.0	
7	64	n	.001	0.5171506253426038	0.48277873858690346	0.5358713465534726	0.48284937465739614	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.796875	1.0	1.0	1.0	
7	65	n	.001	0.5176328904835807	0.4832953644977533	0.5353381925543276	0.4823671095164192	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8	1.0	1.0	1.0	
7	66	n	.001	0.5181146411454051	0.4828126243170941	0.5358005028074916	0.48188535885459494	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8181818181818182	1.0	1.0	1.0	
7	67	n	.001	0.5185958770482023	0.48233039835200425	0.5352674084962181	0.48140412295179763	0.4143096628665317	0.44907252672409337	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.835820895522388	1.0	1.0	1.0	
7	68	n	.001	0.5180779787145463	0.48233039835200425	0.5352674084962181	0.4819220212854538	0.41390757922343624	0.4486281538398717	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8235294117647058	1.0	1.0	1.0	
7	69	n	.001	0.5175605587959161	0.4818486868875825	0.5347347641124531	0.4824394412040838	0.41390757922343624	0.4486281538398717	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8405797101449275	1.0	1.0	1.0	
7	70	n	.001	0.5180423866739663	0.4813674902032737	0.5342025706498202	0.4819576133260336	0.41390757922343624	0.4486281538398717	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8571428571428571	1.0	1.0	1.0	
7	71	n	.001	0.5185236998346253	0.4808868085728925	0.5336708290939948	0.4814763001653748	0.41390757922343624	0.4486281538398717	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8732394366197183	1.0	1.0	1.0	
7	72	n	.001	0.5180058681042505	0.4804066422646481	0.5341350142206895	0.4819941318957494	0.41390757922343624	0.4486281538398717	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.875	1.0	1.0	1.0	
7	73	n	.001	0.5184872203052048	0.48092545867616143	0.5336033301273181	0.48151277969479533	0.41390757922343624	0.4486281538398717	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8767123287671232	1.0	1.0	1.0	
7	74	n	.001	0.5179694222459975	0.4814437981233773	0.5330720990421066	0.4820305777540025	0.41390757922343624	0.4486281538398717	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8783783783783784	1.0	1.0	1.0	
7	75	n	.001	0.5174521027583612	0.4819616598486638	0.5325413219338847	0.4825478972416389	0.41390757922343624	0.4486281538398717	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8666666666666667	1.0	1.0	1.0	
7	76	n	.001	0.5169352625842958	0.4819616598486638	0.5325413219338847	0.4830647374157042	0.41447640994701285	0.449173766854756	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8552631578947368	1.0	1.0	1.0	
7	77	n	.001	0.5164189024585072	0.4819616598486638	0.5330067721167965	0.48358109754149275	0.4150449164071182	0.449173766854756	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8441558441558441	1.0	1.0	1.0	
7	78	n	.001	0.5159030231084286	0.4819616598486638	0.5330067721167965	0.48409697689157155	0.41464191054815563	0.4487292752112181	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8333333333333334	1.0	1.0	1.0	
7	79	n	.001	0.5153876252542415	0.4819616598486638	0.5330067721167965	0.48461237474575847	0.41521032229660365	0.44828530518794374	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8227848101265823	1.0	1.0	1.0	
7	80	n	.001	0.5148727096088986	0.4819616598486638	0.5330067721167965	0.4851272903911013	0.4157784074982843	0.44784185671753096	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8125	1.0	1.0	1.0	
7	81	n	.001	0.5143582768781447	0.4819616598486638	0.5334717014864222	0.4856417231218552	0.4153744826867361	0.44784185671753096	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8024691358024691	1.0	1.0	1.0	
7	82	n	.001	0.5148435044349414	0.4819616598486638	0.5334717014864222	0.48515649556505874	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7926829268292683	1.0	1.0	1.0	
7	83	n	.001	0.5143290991288997	0.48247904310172934	0.5339361099334173	0.4856709008711003	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7831325301204819	1.0	1.0	1.0	
7	84	n	.001	0.5148143574912805	0.4829959471396007	0.5343999973532915	0.48518564250871965	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7738095238095238	1.0	1.0	1.0	
7	85	n	.001	0.5152991031193567	0.4835123712266021	0.5348633636463851	0.4847008968806433	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7647058823529411	1.0	1.0	1.0	
7	86	n	.001	0.5157833356999438	0.48402831463433343	0.535326208717845	0.48421666430005617	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7674418604651163	1.0	1.0	1.0	
7	87	n	.001	0.5162670549256297	0.48454377664164844	0.5357885324776014	0.48373294507437037	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7701149425287356	1.0	1.0	1.0	
7	88	n	.001	0.5167502604947504	0.4850587565346336	0.5362503348403443	0.48324973950524963	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7840909090909091	1.0	1.0	1.0	
7	89	n	.001	0.5172329521113661	0.4845741451183149	0.5357168619466817	0.4827670478886338	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7865168539325843	1.0	1.0	1.0	
7	90	n	.001	0.5177151294852379	0.4850890965713111	0.5361787451815558	0.4822848705147622	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7777777777777778	1.0	1.0	1.0	
7	91	n	.001	0.5181967923318016	0.48560356516184255	0.5366401069510304	0.48180320766819845	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7802197802197802	1.0	1.0	1.0	
7	92	n	.001	0.5176792625525627	0.4861175501908179	0.5371009471785155	0.48232073744743725	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7717391304347826	1.0	1.0	1.0	
7	93	n	.001	0.5181609637010025	0.486631050966311	0.5375612657921143	0.4818390362989976	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7741935483870968	1.0	1.0	1.0	
7	94	n	.001	0.5186421500637857	0.4871440668035392	0.5370266952276295	0.48135784993621433	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7659574468085106	1.0	1.0	1.0	
7	95	n	.001	0.5191228213672099	0.4876565970248412	0.5374870979297923	0.4808771786327902	0.41497106380079474	0.4473989297286428	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7684210526315789	1.0	1.0	1.0	
7	96	n	.001	0.5196029773431783	0.4876565970248412	0.5374870979297923	0.4803970226568217	0.4155392866916833	0.44695652414603004	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7604166666666666	1.0	1.0	1.0	
7	97	n	.001	0.5190841520993874	0.4876565970248412	0.536952589243723	0.4809158479006127	0.41610718201655844	0.44695652414603004	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7628865979381443	1.0	1.0	1.0	
7	98	n	.001	0.5185658038057834	0.4881686409596548	0.5364185272946459	0.4814341961942165	0.41610718201655844	0.44695652414603004	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7755102040816326	1.0	1.0	1.0	
7	99	n	.001	0.5180479332201346	0.4881686409596548	0.5364185272946459	0.4819520667798654	0.4166747480220158	0.44750340737555194	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7676767676767676	1.0	1.0	1.0	
7	100	n	.001	0.5175305410928686	0.4881686409596548	0.5364185272946459	0.48246945890713144	0.41724198296343523	0.4480498766610716	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.76	1.0	1.0	1.0	
7	101	n	.001	0.5170136281670936	0.4881686409596548	0.5364185272946459	0.48298637183290644	0.4178088851049828	0.4485959307467711	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7524752475247525	1.0	1.0	1.0	
7	102	n	.001	0.5164971951786208	0.4881686409596548	0.5364185272946459	0.48350280482137925	0.4183754527196118	0.44914156838527225	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7450980392156863	1.0	1.0	1.0	
7	103	n	.001	0.5159812428559848	0.4881686409596548	0.5364185272946459	0.4840187571440152	0.4189416840890633	0.4496867883376239	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7378640776699029	1.0	1.0	1.0	
7	104	n	.001	0.515465771920466	0.4876807570826472	0.5364185272946459	0.484534228079534	0.4189416840890633	0.44924169533374503	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7403846153846154	1.0	1.0	1.0	
7	105	n	.001	0.5149507830861122	0.48719338424141634	0.5358849131014036	0.48504921691388786	0.4189416840890633	0.44924169533374503	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7523809523809524	1.0	1.0	1.0	
7	106	n	.001	0.5154353844096735	0.4867065227791436	0.5363466066840828	0.4845646155903266	0.4189416840890633	0.44924169533374503	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7641509433962265	1.0	1.0	1.0	
7	107	n	.001	0.5149204240318692	0.4867065227791436	0.5363466066840828	0.48507957596813084	0.4195075775038671	0.44879712402291494	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7570093457943925	1.0	1.0	1.0	
7	108	n	.001	0.514405946503531	0.4867065227791436	0.5363466066840828	0.48559405349646906	0.42007313126334156	0.4493426078286469	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.75	1.0	1.0	1.0	
7	109	n	.001	0.5138919525238831	0.4867065227791436	0.5363466066840828	0.4861080474761169	0.420638343675594	0.44988767349362374	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7431192660550459	1.0	1.0	1.0	
7	110	n	.001	0.5133784427849839	0.48622017303311393	0.5368077787729615	0.48662155721501604	0.420638343675594	0.44988767349362374	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7454545454545455	1.0	1.0	1.0	
7	111	n	.001	0.512865417971748	0.4857343353347398	0.5372684292931593	0.487134582028252	0.420638343675594	0.44988767349362374	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7477477477477478	1.0	1.0	1.0	
7	112	n	.001	0.5123528787619682	0.48524901000958587	0.5377285581744808	0.4876471212380319	0.420638343675594	0.44988767349362374	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7589285714285714	1.0	1.0	1.0	
7	113	n	.001	0.5128402163387565	0.4847641973773927	0.5371938481364376	0.4871597836612435	0.420638343675594	0.44988767349362374	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7699115044247787	1.0	1.0	1.0	
7	114	n	.001	0.5133270425131317	0.48427989775210095	0.5366595843727838	0.4866729574868685	0.420638343675594	0.44988767349362374	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7807017543859649	1.0	1.0	1.0	
7	115	n	.001	0.5138133569482141	0.4837961114418756	0.5361257679059809	0.4861866430517859	0.420638343675594	0.44988767349362374	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7913043478260869	1.0	1.0	1.0	
7	116	n	.001	0.5142991593129957	0.48331283874913006	0.5365871895205921	0.4857008406870042	0.420638343675594	0.44988767349362374	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8017241379310345	1.0	1.0	1.0	
7	117	n	.001	0.5147844492823144	0.48331283874913006	0.5365871895205921	0.4852155507176855	0.42120321305752007	0.4504323197904073	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.7948717948717948	1.0	1.0	1.0	
7	118	n	.001	0.514270099442524	0.4828300799705505	0.5370480896017644	0.485729900557476	0.42120321305752007	0.4504323197904073	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8050847457627118	1.0	1.0	1.0	
7	119	n	.001	0.5147554200867097	0.48234783539711973	0.5375084680770631	0.4852445799132902	0.42120321305752007	0.4504323197904073	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8151260504201681	1.0	1.0	1.0	
7	120	n	.001	0.5142410975175096	0.4818661053141415	0.5369739415590713	0.4857589024824903	0.42120321305752007	0.4504323197904073	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8166666666666667	1.0	1.0	1.0	
7	121	n	.001	0.5147264487723241	0.4813848900012646	0.5374344039931097	0.4852735512276759	0.42120321305752007	0.4504323197904073	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8181818181818182	1.0	1.0	1.0	
7	122	n	.001	0.5152112873502144	0.481902806078693	0.5368999392860626	0.48478871264978546	0.42120321305752007	0.4504323197904073	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8278688524590164	1.0	1.0	1.0	
7	123	n	.001	0.5146965369536706	0.4814215515188062	0.5363659214167676	0.4853034630463295	0.42120321305752007	0.4504323197904073	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8292682926829268	1.0	1.0	1.0	
7	124	n	.001	0.5151814071522518	0.481939433771945	0.5358323514032776	0.4848185928477483	0.42120321305752007	0.4504323197904073	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8387096774193549	1.0	1.0	1.0	
7	125	n	.001	0.5156657643788836	0.48145814004796683	0.5352992302556427	0.48433423562111627	0.42120321305752007	0.4504323197904073	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.84	1.0	1.0	1.0	
7	126	n	.001	0.5161496083247542	0.4819759885382086	0.5347665589759292	0.48385039167524574	0.42120321305752007	0.4504323197904073	0.0	0.0	0.0	0.0	0.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.8412698412698413	1.0	1.0	1.0	
